"felt";"aar_maaned";"base_volume";"calc_volume";"indeks";"stasjon";"kode"
"VÆRE-";2019-10-01;279274;270158;-3,2641778325229;"Være (Gml. E6)";58
"VÆRE-";2019-11-01;267062;260427;-2,48444181500925;"Være (Gml. E6)";58
"VÆRE-";2019-12-01;253602;244098;-3,74760451415999;"Være (Gml. E6)";58
"VÆRE-";2020-01-01;252123;245664;-2,56184481384086;"Være (Gml. E6)";58
"VÆRE-";2020-02-01;224041;231148;3,1721872335867;"Være (Gml. E6)";58
"VÆRE-";2020-03-01;262605;203991;-22,3202147712344;"Være (Gml. E6)";58
"VÆRE-";2020-04-01;253052;202131;-20,1227415709024;"Være (Gml. E6)";58
"VÆRE-";2020-05-01;293255;244235;-16,7158275221224;"Være (Gml. E6)";58
"VÆRE-";2020-06-01;279449;278565;-0,316336791328653;"Være (Gml. E6)";58
"VÆRE-";2020-07-01;228135;226114;-0,885878975168208;"Være (Gml. E6)";58
"VÆRE-";2020-08-01;280159;266085;-5,02357589797222;"Være (Gml. E6)";58
"VÆRE-";2020-09-01;267982;269468;0,554514855475374;"Være (Gml. E6)";58
"VÆRE-";2020-10-01;270158;269044;-0,412351290726165;"Være (Gml. E6)";58
