"index";"index_i";"periode";"year"
1,26697380605321;1,01266973806053;"Desember";"2019"
1,26496264738567;1,01264962647386;"Januar";"2020"
1,56657673677778;1,01566576736778;"Februar";"2020"
-0,771884492075103;0,992281155079249;"Mars";"2020"
-1,56657801182896;0,98433421988171;"April";"2020"
