"index";"index_i";"periode";"year"
0,508241727968617;1,00508241727969;"Desember";"2019"
0,30426110951054;1,00304261109511;"Januar";"2020"
0,541391882183095;1,00541391882183;"Februar";"2020"
-1,75279598430141;0,982472040156986;"Mars";"2020"
-3,28980568799616;0,967101943120038;"April";"2020"
