"index";"dekning";"standardavvik";"konfidensintervall";"year";"index_i";"variance";"n_points";"ki_start";"ki_slutt"
0,297;95;3,262;1,318;"2016-2017";1,00297;10,640644;26;-1,021;1,615
-2,59;98;2,119;0,806;"2017-2018";0,9741;4,490161;29;-3,396;-1,784
-0,256;96;1,738;0,734;"2018-2019";0,99744;3,020644;24;-0,99;0,478
-2,550802527712;96,25;0,827543532251423;1,14691682102882;"2016-2019";0,97449197472288;0,684828297771162;29;-3,69771934874082;-1,40388570668319
-2,30069230000001;96,5;1,6799854383456;2,3283410276677;"2016-2018";0,976993077;2,82235107305326;29;-4,62903332766771;0,0276487276676973
-2,83936960000001;97;0,934835308003307;1,29561563574024;"2017-2019";0,971606304;0,873917053089638;29;-4,13498523574024;-1,54375396425977
