"area_name";"year";"period";"index_p";"standard_deviation";"confidence_width";"year_base";"index_i";"variance";"n_points";"year_from_to";"ci_start";"ci_end"
"Bergen";2018;"year_to_date";-1,09;2,26080751689179;0,66379795453657;2017;0,9891;5,11125062843441;47;"2017-2018";-1,75379795453657;-0,42620204546343
"Bergen";2019;"year_to_date";-2,05;2,9433371461022;0,905825470991655;2018;0,9795;8,66323355562504;43;"2018-2019";-2,95582547099166;-1,14417452900834
"Bergen";2020;"year_to_date";-7,44;6,20074728266819;2,1300312167641;2019;0,9256;38,4492668635169;34;"2019-2020";-9,5700312167641;-5,3099687832359
"Bergen";2020;NA;-10,325701468;3,44310317319985;4,77189754010528;2017;0,89674298532;11,8549594612989;47;"2017-2020";-15,0975990081053;-5,55380392789472
