fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Januar;5,704;86,000;668764;632679
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Februar;-1,561;98,000;709762;721015
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Mars;8,642;94,000;770043;708788
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;April;-8,061;87,000;624998;679797
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Mai;1,264;97,000;813073;802927
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Juni;-2,477;89,000;724523;742926
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Juli;1,353;90,000;619487;611220
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;August;-0,075;78,000;643010;643492
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;September;-0,862;87,000;722704;728990
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Oktober;-3,980;100,000;817817;851714
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;November;-3,424;98,000;767944;795174
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Desember;-3,846;93,000;699681;727666
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Siste 12 måneder;-0,747;91,000;8581806;8646388
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;Alle;Hittil i år;-0,747;91,000;8581806;8646388
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Januar;4,978;86,000;598614;570227
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Februar;-1,738;98,000;634249;645469
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Mars;7,796;94,000;685089;635542
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;April;-7,634;87,000;558215;604349
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Mai;0,815;97,000;718642;712829
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Juni;-2,298;89,000;637631;652626
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Juli;0,905;90,000;540803;535954
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;August;-0,539;78,000;562086;565132
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;September;-1,122;87,000;637785;645021
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Oktober;-5,134;100,000;717503;756333
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;November;-4,401;98,000;673167;704159
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Desember;-4,695;93,000;626462;657320
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Siste 12 måneder;-1,232;91,000;7590246;7684961
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;< 5,6m;Hittil i år;-1,232;91,000;7590246;7684961
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;>= 5,6m;Januar;12,336;86,000;70081;62385
3;300231;AMMERUD;R;4;3;7500;4;;;Alle;>= 5,6m;Februar;-0,023;98,000;75456;75473
