fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Januar;2,800;99,000;487740;474457
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Februar;5,997;100,000;454258;428556
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Mars;10,884;100,000;535180;482649
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;April;2,650;99,000;536040;522202
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Mai;3,665;100,000;584675;564002
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Juni;1,875;100,000;607390;596209
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Juli;2,680;100,000;646014;629150
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;August;3,133;100,000;625850;606840
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;September;4,215;100,000;551039;528754
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Oktober;3,557;100,000;573783;554073
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;November;1,263;100,000;531542;524912
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Desember;2,831;100,000;509211;495193
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Siste 12 måneder;3,679;99,000;6642722;6406997
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Hittil i år;3,679;99,000;6642722;6406997
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Januar;2,486;99,000;423021;412759
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Februar;5,479;100,000;394202;373726
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Mars;9,301;100,000;462540;423181
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;April;2,652;99,000;461304;449387
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Mai;3,203;100,000;499462;483960
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Juni;2,041;100,000;519081;508700
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Juli;2,192;100,000;558556;546574
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;August;3,336;100,000;537075;519739
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;September;3,949;100,000;471180;453280
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Oktober;3,609;100,000;492103;474960
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;November;1,222;100,000;459071;453529
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Desember;2,453;100,000;450679;439889
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Siste 12 måneder;3,404;99,000;5728274;5539684
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Hittil i år;3,404;99,000;5728274;5539684
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Januar;4,894;99,000;64711;61692
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Februar;9,525;100,000;60048;54826
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Mars;22,139;100,000;72631;59466
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;April;2,643;99,000;74731;72807
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Mai;6,443;100,000;85194;80037
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Juni;0,907;100,000;88290;87496
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Juli;5,902;100,000;87442;82569
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;August;1,908;100,000;88760;87098
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;September;5,815;100,000;79846;75458
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Oktober;3,236;100,000;81667;79107
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;November;1,509;100,000;72450;71373
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Desember;5,838;100,000;58517;55289
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Siste 12 måneder;5,428;99,000;914287;867218
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 5,6m;Hittil i år;5,428;99,000;914287;867218
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Januar;8,380;99,000;14821;13675
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Februar;12,643;100,000;13507;11991
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Mars;23,897;100,000;16674;13458
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;April;10,106;99,000;17889;16247
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Mai;11,829;100,000;21215;18971
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Juni;7,146;100,000;24231;22615
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Juli;9,024;100,000;25564;23448
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;August;2,013;100,000;23968;23495
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;September;4,787;100,000;18650;17798
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Oktober;4,905;100,000;18178;17328
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;November;7,708;100,000;16699;15504
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Desember;9,374;100,000;13896;12705
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Siste 12 måneder;8,713;99,000;225292;207235
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;5,6m - 7,6m;Hittil i år;8,713;99,000;225292;207235
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Januar;2,744;99,000;20481;19934
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Februar;5,548;100,000;18474;17503
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Mars;28,202;100,000;24484;19098
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;April;4,284;99,000;27676;26539
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Mai;1,697;100,000;31529;31003
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Juni;-1,369;100,000;32774;33229
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Juli;4,891;100,000;33798;32222
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;August;5,059;100,000;33475;31863
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;September;6,884;100,000;28911;27049
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Oktober;2,918;100,000;29031;28208
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;November;1,779;100,000;24943;24507
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Desember;5,765;100,000;19281;18230
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Siste 12 måneder;5,001;99,000;324857;309385
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;7,6m - 12,5m;Hittil i år;5,001;99,000;324857;309385
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Januar;16,200;99,000;7259;6247
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Februar;30,895;100,000;6978;5331
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Mars;34,473;100,000;7907;5880
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;April;1,118;99,000;7691;7606
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Mai;11,931;100,000;8828;7887
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Juni;5,220;100,000;9333;8870
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Juli;7,425;100,000;8637;8040
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;August;5,990;100,000;9484;8948
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;September;7,223;100,000;9545;8902
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Oktober;11,101;100,000;9948;8954
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;November;8,066;100,000;8467;7835
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Desember;7,959;100,000;7013;6496
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Siste 12 måneder;11,093;99,000;101090;90996
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;12,5m - 16,0m;Hittil i år;11,093;99,000;101090;90996
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Januar;1,438;99,000;22150;21836
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Februar;5,440;100,000;21089;20001
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Mars;12,059;100,000;23566;21030
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;April;-4,194;99,000;21475;22415
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Mai;6,521;100,000;23622;22176
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Juni;-3,643;100,000;21952;22782
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Juli;3,097;100,000;19443;18859
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;August;-4,208;100,000;21833;22792
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;September;4,749;100,000;22740;21709
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Oktober;-0,435;100,000;24510;24617
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;November;-5,041;100,000;22341;23527
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Desember;2,626;100,000;18327;17858
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Siste 12 måneder;1,327;99,000;263048;259602
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;>= 16,0m;Hittil i år;1,327;99,000;263048;259602
