fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Januar;-5,292;99,000;354672;374490
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Februar;-6,345;99,000;318701;340292
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Mars;-2,269;99,000;357019;365306
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;April;-13,851;100,000;329827;382855
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Mai;-6,221;100,000;363237;387335
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Juni;-9,723;99,000;343644;380657
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Juli;-6,532;99,000;284382;304257
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;August;-7,582;100,000;342010;370068
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;September;-2,287;100,000;360266;368699
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Oktober;6,452;100,000;377359;354488
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;November;3,669;100,000;368276;355241
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Desember;3,073;100,000;347851;337480
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Siste 12 måneder;-4,025;99,000;4147244;4321168
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;Alle;Hittil i år;-4,025;99,000;4147244;4321168
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Januar;-5,740;99,000;331878;352089
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Februar;-6,981;99,000;297773;320119
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Mars;-2,924;99,000;334045;344106
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;April;-14,222;100,000;307653;358660
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Mai;-6,365;100,000;338467;361473
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Juni;-9,728;99,000;319906;354380
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Juli;-6,754;99,000;265411;284634
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;August;-7,312;100,000;319404;344602
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;September;-2,821;100,000;335592;345333
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Oktober;6,893;100,000;352134;329428
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;November;3,749;100,000;344359;331916
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Desember;2,768;100,000;328375;319529
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Siste 12 måneder;-4,233;99,000;3874997;4046269
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;< 5,6m;Hittil i år;-4,233;99,000;3874997;4046269
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Januar;1,755;99,000;22783;22390
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Februar;3,759;99,000;20921;20163
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Mars;8,392;99,000;22965;21187
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;April;-8,291;100,000;22167;24171
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Mai;-4,159;100,000;24748;25822
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Juni;-9,609;99,000;23733;26256
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Juli;-3,318;99,000;18968;19619
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;August;-11,135;100,000;22577;25406
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;September;5,550;100,000;24647;23351
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Oktober;0,591;100,000;25204;25056
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;November;2,483;100,000;23897;23318
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Desember;8,325;100,000;19428;17935
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Siste 12 måneder;-0,960;99,000;272038;274674
11;1100024;Storhaugtunnelen;F;427;1;1085;2;;;Alle;>= 5,6m;Hittil i år;-0,960;99,000;272038;274674
