Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Juni;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Juni;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Juni;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Juli;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;August;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;September;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Oktober;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;November;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Desember;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Siste 12 måneder;-;-;-;-;-;-
Nedre Glomma;K;Alle;Alle;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;< 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Alle;>= 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;Alle;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;< 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Yrkesdøgn;>= 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;Alle;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;< 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 5,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;5,6m - 7,6m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;7,6m - 12,5m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;12,5m - 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;K;Helgedøgn;>= 16,0m;Hittil i år;-;-;-;-;-;-
Nedre Glomma;R;Alle;Alle;Januar;2,893;99,000;301348;292874;-;-
Nedre Glomma;R;Alle;< 5,6m;Januar;2,373;99,000;258306;252319;-;-
Nedre Glomma;R;Alle;>= 5,6m;Januar;6,110;99,000;43017;40540;-;-
Nedre Glomma;R;Alle;5,6m - 7,6m;Januar;2,628;99,000;7693;7496;-;-
Nedre Glomma;R;Alle;7,6m - 12,5m;Januar;8,668;99,000;11358;10452;-;-
Nedre Glomma;R;Alle;12,5m - 16,0m;Januar;2,811;99,000;6144;5976;-;-
Nedre Glomma;R;Alle;>= 16,0m;Januar;7,258;99,000;17822;16616;-;-
Nedre Glomma;R;Yrkesdøgn;Alle;Januar;3,095;99,000;246940;239526;-;-
Nedre Glomma;R;Yrkesdøgn;< 5,6m;Januar;2,649;99,000;206680;201347;-;-
Nedre Glomma;R;Yrkesdøgn;>= 5,6m;Januar;5,434;99,000;40238;38164;-;-
Nedre Glomma;R;Yrkesdøgn;5,6m - 7,6m;Januar;0,503;99,000;6987;6952;-;-
Nedre Glomma;R;Yrkesdøgn;7,6m - 12,5m;Januar;8,551;99,000;10498;9671;-;-
Nedre Glomma;R;Yrkesdøgn;12,5m - 16,0m;Januar;2,551;99,000;5627;5487;-;-
Nedre Glomma;R;Yrkesdøgn;>= 16,0m;Januar;6,677;99,000;17126;16054;-;-
Nedre Glomma;R;Helgedøgn;Alle;Januar;1,987;100,000;54408;53348;-;-
Nedre Glomma;R;Helgedøgn;< 5,6m;Januar;1,283;100,000;51626;50972;-;-
Nedre Glomma;R;Helgedøgn;>= 5,6m;Januar;16,961;100,000;2779;2376;-;-
Nedre Glomma;R;Helgedøgn;5,6m - 7,6m;Januar;29,779;100,000;706;544;-;-
Nedre Glomma;R;Helgedøgn;7,6m - 12,5m;Januar;10,115;100,000;860;781;-;-
Nedre Glomma;R;Helgedøgn;12,5m - 16,0m;Januar;5,726;100,000;517;489;-;-
Nedre Glomma;R;Helgedøgn;>= 16,0m;Januar;23,843;100,000;696;562;-;-
Nedre Glomma;R;Alle;Alle;Februar;0,999;100,000;271922;269233;-;-
Nedre Glomma;R;Alle;< 5,6m;Februar;1,138;100,000;233952;231320;-;-
Nedre Glomma;R;Alle;>= 5,6m;Februar;0,153;100,000;37952;37894;-;-
Nedre Glomma;R;Alle;5,6m - 7,6m;Februar;6,486;100,000;7109;6676;-;-
