fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Januar;-2,065;98,000;206403;210755
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Februar;-3,326;93,000;180418;186625
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Mars;4,877;85,000;178634;170327
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;April;-15,365;84,000;170415;201353
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Mai;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Juni;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Juli;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;August;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;September;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Oktober;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;November;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Desember;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Siste 12 måneder;-4,316;90,000;735870;769060
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Hittil i år;-4,316;90,000;735870;769060
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Januar;-3,347;98,000;195311;202074
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Februar;-4,105;93,000;170931;178248
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Mars;3,539;85,000;168599;162837
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;April;-15,896;84,000;161602;192145
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Mai;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Juni;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Juli;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;August;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;September;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Oktober;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;November;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Desember;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Siste 12 måneder;-5,285;90,000;696443;735304
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Hittil i år;-5,285;90,000;696443;735304
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Januar;27,789;98,000;11087;8676
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Februar;13,789;93,000;9482;8333
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Mars;34,349;85,000;10013;7453
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;April;-4,325;84,000;8805;9203
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Mai;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Juni;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Juli;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;August;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;September;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Oktober;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;November;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Desember;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Siste 12 måneder;16,997;90,000;39387;33665
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Hittil i år;16,997;90,000;39387;33665
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Januar;71,484;98,000;4877;2844
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Februar;36,440;93,000;3894;2854
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Mars;59,842;85,000;4239;2652
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;April;4,323;84,000;3644;3493
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Mai;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Juni;-;-;-;-
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Juli;-;-;-;-
