Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand kommune;E;Alle;5,6m - 7,6m;Juni;-3,454;98,000;115616;119752;2.732;6.786
Kristiansand kommune;E;Alle;7,6m - 12,5m;Juni;5,465;98,000;156093;148005;5.306;13.180
Kristiansand kommune;E;Alle;12,5m - 16,0m;Juni;-13,448;98,000;37747;43612;3.232;8.029
Kristiansand kommune;E;Alle;>= 16,0m;Juni;7,284;98,000;80978;75480;10.319;25.635
Kristiansand kommune;E;Yrkesdøgn;Alle;Juni;-5,541;98,000;2626255;2780309;1.405;3.490
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Juni;-6,220;98,000;2290204;2442102;1.973;4.900
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Juni;-0,649;98,000;335759;337951;3.923;9.746
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Juni;-5,153;98,000;96896;102160;2.766;6.870
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Juni;4,131;98,000;132192;126948;5.514;13.697
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Juni;-16,003;98,000;32463;38648;3.371;8.373
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Juni;5,717;98,000;74208;70195;10.709;26.602
Kristiansand kommune;E;Helgedøgn;Alle;Juni;9,389;97,000;716576;655072;1.584;3.936
Kristiansand kommune;E;Helgedøgn;< 5,6m;Juni;9,180;97,000;661808;606161;1.827;4.539
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Juni;11,814;97,000;54675;48898;2.423;6.018
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Juni;6,412;97,000;18720;17592;2.641;6.560
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Juni;13,506;97,000;23901;21057;4.643;11.533
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Juni;6,446;97,000;5284;4964;1.061;2.635
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Juni;28,098;97,000;6770;5285;5.077;12.612
Kristiansand kommune;E;Alle;Alle;Juli;-1,706;86,000;3841733;3908417;2.774;4.414
Kristiansand kommune;E;Alle;< 5,6m;Juli;-2,135;86,000;3439635;3514663;3.061;4.871
Kristiansand kommune;E;Alle;>= 5,6m;Juli;2,139;86,000;401462;393053;1.535;2.442
Kristiansand kommune;E;Alle;5,6m - 7,6m;Juli;-2,046;86,000;127038;129692;3.741;5.953
Kristiansand kommune;E;Alle;7,6m - 12,5m;Juli;5,012;86,000;165516;157616;3.520;5.601
Kristiansand kommune;E;Alle;12,5m - 16,0m;Juli;-9,204;86,000;36804;40535;8.574;13.643
Kristiansand kommune;E;Alle;>= 16,0m;Juli;10,572;86,000;72104;65210;8.417;13.394
Kristiansand kommune;E;Yrkesdøgn;Alle;Juli;-0,810;85,000;2845149;2868384;6.060;9.642
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Juli;-1,283;85,000;2516213;2548915;6.505;10.350
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Juli;2,988;85,000;328450;318920;3.274;5.210
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Juli;-1,657;85,000;99634;101313;5.304;8.439
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Juli;6,539;85,000;135058;126769;3.708;5.900
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Juli;-10,632;85,000;28731;32149;11.782;18.748
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Juli;10,799;85,000;65027;58689;9.039;14.383
Kristiansand kommune;E;Helgedøgn;Alle;Juli;-4,178;87,000;996584;1040033;6.087;9.685
Kristiansand kommune;E;Helgedøgn;< 5,6m;Juli;-4,383;87,000;923422;965748;5.936;9.445
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Juli;-1,512;87,000;73012;74133;8.123;12.925
