Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Tromsø;E;Alle;< 5,6m;April;-16,404;94,000;1052792;1259381;11.062;27.479
Tromsø;E;Alle;>= 5,6m;April;-26,495;94,000;83399;113461;10.080;25.041
Tromsø;E;Alle;5,6m - 7,6m;April;-24,998;94,000;29100;38799;2.229;5.537
Tromsø;E;Alle;7,6m - 12,5m;April;-32,045;94,000;33124;48744;16.476;40.929
Tromsø;E;Alle;12,5m - 16,0m;April;-19,175;94,000;10833;13403;22.082;54.854
Tromsø;E;Alle;>= 16,0m;April;-17,363;94,000;10342;12515;7.529;18.703
Tromsø;E;Yrkesdøgn;Alle;April;-25,897;94,000;807170;1089258;7.567;18.798
Tromsø;E;Yrkesdøgn;< 5,6m;April;-25,420;94,000;736557;987612;7.494;18.617
Tromsø;E;Yrkesdøgn;>= 5,6m;April;-30,636;94,000;70463;101584;8.534;21.199
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;April;-28,772;94,000;24714;34697;3.064;7.611
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;April;-35,819;94,000;28225;43977;12.931;32.121
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;April;-25,763;94,000;8826;11889;22.473;55.827
Tromsø;E;Yrkesdøgn;>= 16,0m;April;-21,078;94,000;8698;11021;6.959;17.287
Tromsø;E;Helgedøgn;Alle;April;16,058;94,000;329211;283661;16.900;41.981
Tromsø;E;Helgedøgn;< 5,6m;April;16,362;94,000;316235;271769;17.018;42.275
Tromsø;E;Helgedøgn;>= 5,6m;April;8,916;94,000;12936;11877;12.985;32.256
Tromsø;E;Helgedøgn;5,6m - 7,6m;April;6,923;94,000;4386;4102;6.656;16.535
Tromsø;E;Helgedøgn;7,6m - 12,5m;April;2,769;94,000;4899;4767;28.504;70.809
Tromsø;E;Helgedøgn;12,5m - 16,0m;April;32,563;94,000;2007;1514;23.417;58.172
Tromsø;E;Helgedøgn;>= 16,0m;April;10,040;94,000;1644;1494;12.597;31.292
Tromsø;E;Alle;Alle;Mai;-2,923;96,000;1351067;1391752;9.485;23.562
Tromsø;E;Alle;< 5,6m;Mai;-2,255;96,000;1234130;1262606;9.819;24.391
Tromsø;E;Alle;>= 5,6m;Mai;-9,537;96,000;116753;129062;4.478;11.125
Tromsø;E;Alle;5,6m - 7,6m;Mai;-3,597;96,000;41113;42647;5.988;14.875
Tromsø;E;Alle;7,6m - 12,5m;Mai;-17,476;96,000;48053;58229;13.456;33.427
Tromsø;E;Alle;12,5m - 16,0m;Mai;-0,311;96,000;13783;13826;2.271;5.640
Tromsø;E;Alle;>= 16,0m;Mai;-3,872;96,000;13804;14360;3.675;9.128
Tromsø;E;Yrkesdøgn;Alle;Mai;-0,069;96,000;1028007;1028716;10.895;27.064
Tromsø;E;Yrkesdøgn;< 5,6m;Mai;1,031;96,000;927196;917734;11.245;27.933
Tromsø;E;Yrkesdøgn;>= 5,6m;Mai;-9,238;96,000;100662;110908;6.294;15.636
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Mai;-2,606;96,000;35356;36302;3.069;7.623
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Mai;-16,752;96,000;42225;50722;15.539;38.602
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Mai;-1,494;96,000;11474;11648;1.795;4.459
Tromsø;E;Yrkesdøgn;>= 16,0m;Mai;-5,141;96,000;11607;12236;3.921;9.741
Tromsø;E;Helgedøgn;Alle;Mai;-11,012;96,000;323060;363036;7.583;18.836
Tromsø;E;Helgedøgn;< 5,6m;Mai;-11,001;96,000;306934;344872;8.004;19.884
Tromsø;E;Helgedøgn;>= 5,6m;Mai;-11,364;96,000;16091;18154;5.019;12.468
Tromsø;E;Helgedøgn;5,6m - 7,6m;Mai;-9,267;96,000;5757;6345;16.334;40.576
Tromsø;E;Helgedøgn;7,6m - 12,5m;Mai;-22,366;96,000;5828;7507;8.332;20.697
Tromsø;E;Helgedøgn;12,5m - 16,0m;Mai;6,015;96,000;2309;2178;21.014;52.202
Tromsø;E;Helgedøgn;>= 16,0m;Mai;3,437;96,000;2197;2124;4.937;12.263
Tromsø;E;Alle;Alle;Juni;-2,493;94,000;1347827;1382287;10.750;26.705
Tromsø;E;Alle;< 5,6m;Juni;-2,197;94,000;1204546;1231607;10.829;26.902
Tromsø;E;Alle;>= 5,6m;Juni;-4,990;94,000;143027;150539;9.771;24.273
Tromsø;E;Alle;5,6m - 7,6m;Juni;-6,797;94,000;47734;51215;11.556;28.706
Tromsø;E;Alle;7,6m - 12,5m;Juni;-6,054;94,000;60922;64848;8.877;22.051
Tromsø;E;Alle;12,5m - 16,0m;Juni;1,637;94,000;18932;18627;28.353;70.434
Tromsø;E;Alle;>= 16,0m;Juni;-2,587;94,000;15439;15849;5.064;12.581
Tromsø;E;Yrkesdøgn;Alle;Juni;-4,745;94,000;1087136;1141285;9.479;23.547
Tromsø;E;Yrkesdøgn;< 5,6m;Juni;-4,587;94,000;960755;1006941;9.572;23.779
Tromsø;E;Yrkesdøgn;>= 5,6m;Juni;-6,005;94,000;126151;134211;8.775;21.797
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Juni;-8,582;94,000;41734;45652;10.172;25.269
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Juni;-7,126;94,000;54469;58648;7.804;19.386
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Juni;3,616;94,000;16192;15627;27.889;69.280
Tromsø;E;Yrkesdøgn;>= 16,0m;Juni;-3,696;94,000;13756;14284;5.441;13.517
Tromsø;E;Helgedøgn;Alle;Juni;8,170;92,000;260691;241002;14.389;35.743
Tromsø;E;Helgedøgn;< 5,6m;Juni;8,513;92,000;243791;224666;14.314;35.557
Tromsø;E;Helgedøgn;>= 5,6m;Juni;3,356;92,000;16876;16328;15.230;37.834
Tromsø;E;Helgedøgn;5,6m - 7,6m;Juni;7,855;92,000;6000;5563;14.730;36.590
Tromsø;E;Helgedøgn;7,6m - 12,5m;Juni;4,081;92,000;6453;6200;13.870;34.455
Tromsø;E;Helgedøgn;12,5m - 16,0m;Juni;-8,667;92,000;2740;3000;29.467;73.200
Tromsø;E;Helgedøgn;>= 16,0m;Juni;7,540;92,000;1683;1565;8.497;21.108
Tromsø;E;Alle;Alle;Juli;5,321;96,000;611675;580772;4.306;38.690
Tromsø;E;Alle;< 5,6m;Juli;5,458;96,000;557028;528200;4.195;37.694
Tromsø;E;Alle;>= 5,6m;Juli;3,969;96,000;54637;52551;5.265;47.305
Tromsø;E;Alle;5,6m - 7,6m;Juli;7,838;96,000;17225;15973;5.942;53.383
Tromsø;E;Alle;7,6m - 12,5m;Juli;-0,440;96,000;23515;23619;6.384;57.357
Tromsø;E;Alle;12,5m - 16,0m;Juli;20,379;96,000;5464;4539;3.687;33.129
Tromsø;E;Alle;>= 16,0m;Juli;0,154;96,000;8433;8420;0.241;2.162
Tromsø;E;Yrkesdøgn;Alle;Juli;6,187;95,000;451347;425050;5.823;52.316
Tromsø;E;Yrkesdøgn;< 5,6m;Juli;6,492;95,000;407463;382622;5.867;52.714
Tromsø;E;Yrkesdøgn;>= 5,6m;Juli;3,452;95,000;43877;42413;4.681;42.055
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;Juli;6,766;95,000;13035;12209;5.728;51.465
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;Juli;-1,110;95,000;19150;19365;6.396;57.469
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;Juli;25,397;95,000;4424;3528;0.511;4.592
Tromsø;E;Yrkesdøgn;>= 16,0m;Juli;-0,588;95,000;7268;7311;2.172;19.518
Tromsø;E;Helgedøgn;Alle;Juli;2,958;98,000;160328;155722;0.304;2.731
Tromsø;E;Helgedøgn;< 5,6m;Juli;2,739;98,000;149565;145578;0.031;0.276
Tromsø;E;Helgedøgn;>= 5,6m;Juli;6,135;98,000;10760;10138;8.776;78.848
Tromsø;E;Helgedøgn;5,6m - 7,6m;Juli;11,318;98,000;4190;3764;7.737;69.516
Tromsø;E;Helgedøgn;7,6m - 12,5m;Juli;2,609;98,000;4365;4254;7.353;66.064
Tromsø;E;Helgedøgn;12,5m - 16,0m;Juli;2,868;98,000;1040;1011;12.786;114.880
Tromsø;E;Helgedøgn;>= 16,0m;Juli;5,050;98,000;1165;1109;15.279;137.278
Tromsø;E;Alle;Alle;August;0,420;82,000;1120487;1115803;8.059;20.021
Tromsø;E;Alle;< 5,6m;August;1,723;82,000;1014663;997480;6.919;17.187
Tromsø;E;Alle;>= 5,6m;August;-10,670;82,000;105610;118224;16.404;40.749
Tromsø;E;Alle;5,6m - 7,6m;August;-12,074;82,000;33834;38480;20.004;49.693
Tromsø;E;Alle;7,6m - 12,5m;August;-5,558;82,000;47904;50723;12.387;30.771
Tromsø;E;Alle;12,5m - 16,0m;August;-23,898;82,000;10964;14407;23.816;59.162
Tromsø;E;Alle;>= 16,0m;August;-11,674;82,000;12908;14614;15.247;37.875
Tromsø;E;Yrkesdøgn;Alle;August;2,346;82,000;936856;915379;9.952;24.721
Tromsø;E;Yrkesdøgn;< 5,6m;August;4,053;82,000;842564;809744;8.873;22.042
Tromsø;E;Yrkesdøgn;>= 5,6m;August;-10,863;82,000;94085;105551;17.290;42.950
Tromsø;E;Yrkesdøgn;5,6m - 7,6m;August;-12,269;82,000;29755;33916;20.195;50.166
Tromsø;E;Yrkesdøgn;7,6m - 12,5m;August;-5,162;82,000;43321;45679;13.878;34.476
Tromsø;E;Yrkesdøgn;12,5m - 16,0m;August;-26,023;82,000;9350;12639;26.239;65.180
