områdetype;område;vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
By;Nedre Glomma;E+R;Alle;7,6m - 12,5m;April;-12,248;32,960;29955;34136;-;-
By;Nedre Glomma;E+R;Alle;12,5m - 16,0m;April;-15,878;32,960;18252;21697;-;-
By;Nedre Glomma;E+R;Alle;16,0m - 24,0m;April;0,916;32,960;52899;52419;-;-
By;Nedre Glomma;E+R;Alle;>= 24,0m;April;3,818;32,960;2937;2829;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;Alle;April;-32,488;33,330;604392;895239;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;< 5,6m;April;-36,282;32,860;495111;777040;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;>= 5,6m;April;-7,078;32,860;108624;116898;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;5,6m - 7,6m;April;-21,084;32,860;18202;23065;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;7,6m - 12,5m;April;-6,102;32,860;25284;26927;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;12,5m - 16,0m;April;-11,928;32,860;16428;18653;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;16,0m - 24,0m;April;0,746;32,860;46073;45732;-;-
By;Nedre Glomma;E+R;Yrkesdøgn;>= 24,0m;April;4,601;32,860;2637;2521;-;-
By;Nedre Glomma;E+R;Helgedøgn;Alle;April;-50,469;33,330;187669;378892;-;-
By;Nedre Glomma;E+R;Helgedøgn;< 5,6m;April;-51,819;33,140;170850;354601;-;-
By;Nedre Glomma;E+R;Helgedøgn;>= 5,6m;April;-31,721;33,140;16533;24214;-;-
By;Nedre Glomma;E+R;Helgedøgn;5,6m - 7,6m;April;-58,197;33,140;2912;6966;-;-
By;Nedre Glomma;E+R;Helgedøgn;7,6m - 12,5m;April;-35,206;33,140;4671;7209;-;-
By;Nedre Glomma;E+R;Helgedøgn;12,5m - 16,0m;April;-40,079;33,140;1824;3044;-;-
By;Nedre Glomma;E+R;Helgedøgn;16,0m - 24,0m;April;2,079;33,140;6826;6687;-;-
By;Nedre Glomma;E+R;Helgedøgn;>= 24,0m;April;-2,597;33,140;300;308;-;-
By;Nedre Glomma;E+R;Alle;Alle;Siste 12 måneder;-9,719;18,440;4712187;5219445;6.260;56.247
By;Nedre Glomma;E+R;Alle;< 5,6m;Siste 12 måneder;-10,777;55,990;4109033;4605370;6.598;59.278
By;Nedre Glomma;E+R;Alle;>= 5,6m;Siste 12 måneder;-1,745;55,990;600871;611543;2.874;25.823
By;Nedre Glomma;E+R;Alle;5,6m - 7,6m;Siste 12 måneder;-5,096;55,990;108710;114547;3.821;34.331
By;Nedre Glomma;E+R;Alle;7,6m - 12,5m;Siste 12 måneder;-1,072;55,990;133660;135108;0.596;5.354
By;Nedre Glomma;E+R;Alle;12,5m - 16,0m;Siste 12 måneder;-6,249;55,990;91568;97671;31.345;281.625
By;Nedre Glomma;E+R;Alle;16,0m - 24,0m;Siste 12 måneder;0,863;55,990;253328;251160;4.808;43.194
By;Nedre Glomma;E+R;Alle;>= 24,0m;Siste 12 måneder;4,197;55,990;13605;13057;22.678;203.753
By;Nedre Glomma;E+R;Yrkesdøgn;Alle;Siste 12 måneder;-7,092;18,620;3672686;3953042;5.270;47.350
By;Nedre Glomma;E+R;Yrkesdøgn;< 5,6m;Siste 12 måneder;-8,136;56,620;3133162;3410645;5.567;50.016
By;Nedre Glomma;E+R;Yrkesdøgn;>= 5,6m;Siste 12 måneder;-0,386;56,620;537938;540025;2.596;23.325
By;Nedre Glomma;E+R;Yrkesdøgn;5,6m - 7,6m;Siste 12 måneder;-1,943;56,620;95709;97605;2.174;19.534
By;Nedre Glomma;E+R;Yrkesdøgn;7,6m - 12,5m;Siste 12 måneder;0,739;56,620;117852;116988;1.543;13.861
By;Nedre Glomma;E+R;Yrkesdøgn;12,5m - 16,0m;Siste 12 måneder;-4,573;56,620;83143;87127;32.560;292.541
By;Nedre Glomma;E+R;Yrkesdøgn;16,0m - 24,0m;Siste 12 måneder;1,075;56,620;228802;226369;4.391;39.447
By;Nedre Glomma;E+R;Yrkesdøgn;>= 24,0m;Siste 12 måneder;4,155;56,620;12432;11936;22.603;203.081
By;Nedre Glomma;E+R;Helgedøgn;Alle;Siste 12 måneder;-17,917;18,070;1039501;1266403;7.910;71.073
By;Nedre Glomma;E+R;Helgedøgn;< 5,6m;Siste 12 måneder;-18,318;54,600;975871;1194725;8.409;75.555
By;Nedre Glomma;E+R;Helgedøgn;>= 5,6m;Siste 12 måneder;-12,004;54,600;62933;71518;0.036;0.326
By;Nedre Glomma;E+R;Helgedøgn;5,6m - 7,6m;Siste 12 måneder;-23,262;54,600;13001;16942;8.856;79.564
By;Nedre Glomma;E+R;Helgedøgn;7,6m - 12,5m;Siste 12 måneder;-12,759;54,600;15808;18120;1.324;11.892
By;Nedre Glomma;E+R;Helgedøgn;12,5m - 16,0m;Siste 12 måneder;-20,097;54,600;8425;10544;17.983;161.569
By;Nedre Glomma;E+R;Helgedøgn;16,0m - 24,0m;Siste 12 måneder;-1,069;54,600;24526;24791;16.996;152.706
By;Nedre Glomma;E+R;Helgedøgn;>= 24,0m;Siste 12 måneder;4,639;54,600;1173;1121;24.712;222.030
By;Nedre Glomma;E+R;Alle;Alle;Hittil i år;-9,719;56,120;4712187;5219445;6.260;56.247
By;Nedre Glomma;E+R;Alle;< 5,6m;Hittil i år;-10,777;55,990;4109033;4605370;6.598;59.278
By;Nedre Glomma;E+R;Alle;>= 5,6m;Hittil i år;-1,745;55,990;600871;611543;2.874;25.823
By;Nedre Glomma;E+R;Alle;5,6m - 7,6m;Hittil i år;-5,096;55,990;108710;114547;3.821;34.331
By;Nedre Glomma;E+R;Alle;7,6m - 12,5m;Hittil i år;-1,072;55,990;133660;135108;0.596;5.354
By;Nedre Glomma;E+R;Alle;12,5m - 16,0m;Hittil i år;-6,249;55,990;91568;97671;31.345;281.625
By;Nedre Glomma;E+R;Alle;16,0m - 24,0m;Hittil i år;0,863;55,990;253328;251160;4.808;43.194
By;Nedre Glomma;E+R;Alle;>= 24,0m;Hittil i år;4,197;55,990;13605;13057;22.678;203.753
By;Nedre Glomma;E+R;Yrkesdøgn;Alle;Hittil i år;-7,092;56,760;3672686;3953042;5.270;47.350
By;Nedre Glomma;E+R;Yrkesdøgn;< 5,6m;Hittil i år;-8,136;56,620;3133162;3410645;5.567;50.016
By;Nedre Glomma;E+R;Yrkesdøgn;>= 5,6m;Hittil i år;-0,386;56,620;537938;540025;2.596;23.325
By;Nedre Glomma;E+R;Yrkesdøgn;5,6m - 7,6m;Hittil i år;-1,943;56,620;95709;97605;2.174;19.534
By;Nedre Glomma;E+R;Yrkesdøgn;7,6m - 12,5m;Hittil i år;0,739;56,620;117852;116988;1.543;13.861
By;Nedre Glomma;E+R;Yrkesdøgn;12,5m - 16,0m;Hittil i år;-4,573;56,620;83143;87127;32.560;292.541
By;Nedre Glomma;E+R;Yrkesdøgn;16,0m - 24,0m;Hittil i år;1,075;56,620;228802;226369;4.391;39.447
By;Nedre Glomma;E+R;Yrkesdøgn;>= 24,0m;Hittil i år;4,155;56,620;12432;11936;22.603;203.081
By;Nedre Glomma;E+R;Helgedøgn;Alle;Hittil i år;-17,917;54,690;1039501;1266403;7.910;71.073
By;Nedre Glomma;E+R;Helgedøgn;< 5,6m;Hittil i år;-18,318;54,600;975871;1194725;8.409;75.555
By;Nedre Glomma;E+R;Helgedøgn;>= 5,6m;Hittil i år;-12,004;54,600;62933;71518;0.036;0.326
By;Nedre Glomma;E+R;Helgedøgn;5,6m - 7,6m;Hittil i år;-23,262;54,600;13001;16942;8.856;79.564
By;Nedre Glomma;E+R;Helgedøgn;7,6m - 12,5m;Hittil i år;-12,759;54,600;15808;18120;1.324;11.892
By;Nedre Glomma;E+R;Helgedøgn;12,5m - 16,0m;Hittil i år;-20,097;54,600;8425;10544;17.983;161.569
By;Nedre Glomma;E+R;Helgedøgn;16,0m - 24,0m;Hittil i år;-1,069;54,600;24526;24791;16.996;152.706
By;Nedre Glomma;E+R;Helgedøgn;>= 24,0m;Hittil i år;4,639;54,600;1173;1121;24.712;222.030
By;Nedre Glomma;F;Alle;Alle;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;Mai;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;Juni;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;Juli;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;August;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;September;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;Oktober;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;November;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;< 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;Alle;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;Alle;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;< 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 5,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;5,6m - 7,6m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;7,6m - 12,5m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;12,5m - 16,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;16,0m - 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Helgedøgn;>= 24,0m;Desember;-;0,000;0;0;-;-
By;Nedre Glomma;F;Alle;Alle;Januar;-5,563;99,130;4176718;4422748;6.996;5.005
By;Nedre Glomma;F;Alle;< 5,6m;Januar;-6,277;98,190;3816552;4072161;7.159;5.121
By;Nedre Glomma;F;Alle;>= 5,6m;Januar;0,592;98,190;275074;273454;4.771;3.413
By;Nedre Glomma;F;Alle;5,6m - 7,6m;Januar;-2,887;98,190;109616;112875;5.139;3.677
By;Nedre Glomma;F;Alle;7,6m - 12,5m;Januar;3,938;98,190;93312;89777;5.153;3.686
By;Nedre Glomma;F;Alle;12,5m - 16,0m;Januar;2,307;98,190;46691;45638;7.367;5.270
By;Nedre Glomma;F;Alle;16,0m - 24,0m;Januar;-0,012;98,190;24314;24317;14.911;10.667
By;Nedre Glomma;F;Alle;>= 24,0m;Januar;34,711;98,190;1141;847;334.434;239.240
By;Nedre Glomma;F;Yrkesdøgn;Alle;Januar;-5,207;98,870;3361797;3546475;6.950;4.972
By;Nedre Glomma;F;Yrkesdøgn;< 5,6m;Januar;-6,030;97,720;3034915;3229659;7.118;5.092
By;Nedre Glomma;F;Yrkesdøgn;>= 5,6m;Januar;1,222;97,720;246596;243619;4.958;3.547
By;Nedre Glomma;F;Yrkesdøgn;5,6m - 7,6m;Januar;-2,194;97,720;98129;100330;5.158;3.690
By;Nedre Glomma;F;Yrkesdøgn;7,6m - 12,5m;Januar;4,975;97,720;83488;79531;5.428;3.883
By;Nedre Glomma;F;Yrkesdøgn;12,5m - 16,0m;Januar;2,243;97,720;40296;39412;7.714;5.518
By;Nedre Glomma;F;Yrkesdøgn;16,0m - 24,0m;Januar;0,204;97,720;23573;23525;14.678;10.500
By;Nedre Glomma;F;Yrkesdøgn;>= 24,0m;Januar;35,201;97,720;1110;821;326.604;233.639
