Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand;K;Alle;7,6m - 12,5m;April;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;April;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Mai;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Juni;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;Juli;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;August;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;August;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;August;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;August;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;September;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;September;-;-;-;-;-;-
Kristiansand;K;Alle;7,6m - 12,5m;September;-;-;-;-;-;-
Kristiansand;K;Alle;12,5m - 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Alle;>= 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;Alle;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;< 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;5,6m - 7,6m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;7,6m - 12,5m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;12,5m - 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Yrkesdøgn;>= 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;Alle;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;< 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 5,6m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;5,6m - 7,6m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;7,6m - 12,5m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;12,5m - 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Helgedøgn;>= 16,0m;September;-;-;-;-;-;-
Kristiansand;K;Alle;Alle;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;< 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;>= 5,6m;Oktober;-;-;-;-;-;-
Kristiansand;K;Alle;5,6m - 7,6m;Oktober;-;-;-;-;-;-
