fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Januar;1,387;100,000;290166;286196
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Februar;-0,726;100,000;269673;271646
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Mars;12,512;100,000;316166;281007
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;April;-16,605;80,000;202226;242492
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Mai;-2,286;93,000;283764;290404
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Juni;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Juli;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;August;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;September;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Oktober;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;November;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Desember;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Siste 12 måneder;-0,711;94,000;1361995;1371745
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;Alle;Hittil i år;-0,711;94,000;1361995;1371745
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Januar;0,474;100,000;281766;280438
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Februar;-2,104;96,000;251422;256826
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Mars;11,217;100,000;306743;275807
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;April;-17,946;76,000;186678;227507
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Mai;-3,251;93,000;274887;284123
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Juni;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Juli;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;August;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;September;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Oktober;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;November;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Desember;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Siste 12 måneder;-1,752;93,000;1301496;1324701
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;< 5,6m;Hittil i år;-1,752;93,000;1301496;1324701
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Januar;39,092;100,000;7970;5730
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Februar;48,164;96,000;7343;4956
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Mars;70,751;100,000;8850;5183
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;April;1,643;76,000;4516;4443
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Mai;34,671;93,000;8421;6253
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Juni;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Juli;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;August;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;September;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Oktober;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;November;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Desember;-;-;-;-
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Siste 12 måneder;39,657;93,000;37100;26565
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;>= 5,6m;Hittil i år;39,657;93,000;37100;26565
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;5,6m - 7,6m;Januar;32,267;100,000;4341;3282
16;1600122;Søndre Ilevollen;F;812;1;1151;2;;;Alle;5,6m - 7,6m;Februar;49,722;96,000;4041;2699
