fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Januar;7,758;100,000;469099;435326
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Februar;0,553;92,000;401361;399155
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Mars;5,774;96,000;489481;462761
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;April;-3,389;96,000;478489;495272
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Mai;1,076;96,000;531063;525407
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Juni;0,919;93,000;548953;543955
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Juli;-0,839;95,000;581107;586024
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;August;1,697;96,000;573583;564009
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;September;-1,276;98,000;515157;521817
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Oktober;2,464;64,000;347615;339256
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;November;-;-;-;-
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Desember;-0,672;83,000;409068;411837
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Siste 12 måneder;1,138;92,000;5344976;5284819
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;Alle;Hittil i år;1,138;92,000;5344976;5284819
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Januar;5,452;100,000;407271;386216
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Februar;-1,116;92,000;347806;351732
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Mars;5,280;96,000;422784;401582
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;April;-1,851;96,000;415468;423305
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Mai;1,261;96,000;455120;449452
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Juni;1,522;93,000;469576;462534
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;Juli;-0,773;95,000;507058;511008
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;August;2,013;96,000;493410;483674
10;1000105;VOLLEBERG;E;39;3;970;2;;;Alle;< 5,6m;September;-0,524;98,000;443742;446079
