Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Mars;12,689;95,000;152743;135544;13.481;7.784
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Mars;10,738;95,000;161524;145861;3.752;2.166
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Mars;12,698;95,000;49586;43999;16.151;9.325
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 16,0m;Mars;9,564;95,000;112847;102996;7.452;4.303
Buskerudbyen;E+R+F+K;Helgedøgn;Alle;Mars;-2,576;95,000;1598986;1641269;5.628;3.249
Buskerudbyen;E+R+F+K;Helgedøgn;< 5,6m;Mars;-2,843;95,000;1530161;1574944;5.723;3.304
Buskerudbyen;E+R+F+K;Helgedøgn;>= 5,6m;Mars;3,760;95,000;68709;66219;10.838;6.258
Buskerudbyen;E+R+F+K;Helgedøgn;5,6m - 7,6m;Mars;5,514;95,000;25622;24283;14.357;8.289
Buskerudbyen;E+R+F+K;Helgedøgn;7,6m - 12,5m;Mars;7,030;95,000;26446;24709;12.402;7.161
Buskerudbyen;E+R+F+K;Helgedøgn;12,5m - 16,0m;Mars;-13,180;95,000;7246;8346;35.917;20.738
Buskerudbyen;E+R+F+K;Helgedøgn;>= 16,0m;Mars;5,788;95,000;9395;8881;17.566;10.142
Buskerudbyen;E+R+F+K;Alle;Alle;April;-2,752;97,000;6412062;6593490;4.445;2.566
Buskerudbyen;E+R+F+K;Alle;< 5,6m;April;-3,233;97,000;5822813;6017376;4.636;2.677
Buskerudbyen;E+R+F+K;Alle;>= 5,6m;April;2,407;97,000;586249;572468;4.133;2.387
Buskerudbyen;E+R+F+K;Alle;5,6m - 7,6m;April;1,821;97,000;184239;180944;8.852;5.111
Buskerudbyen;E+R+F+K;Alle;7,6m - 12,5m;April;4,558;97,000;221860;212188;5.691;3.286
Buskerudbyen;E+R+F+K;Alle;12,5m - 16,0m;April;8,246;97,000;60884;56246;16.076;9.282
Buskerudbyen;E+R+F+K;Alle;>= 16,0m;April;-3,107;97,000;119266;123090;6.051;3.494
Buskerudbyen;E+R+F+K;Yrkesdøgn;Alle;April;-5,325;98,000;4688442;4952165;3.974;2.294
Buskerudbyen;E+R+F+K;Yrkesdøgn;< 5,6m;April;-5,844;98,000;4193235;4453513;4.241;2.449
Buskerudbyen;E+R+F+K;Yrkesdøgn;>= 5,6m;April;-0,573;98,000;492421;495260;4.054;2.341
Buskerudbyen;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;April;-1,366;98,000;152093;154199;8.953;5.169
Buskerudbyen;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;April;1,414;98,000;181367;178839;4.686;2.706
Buskerudbyen;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;April;1,787;98,000;49507;48638;13.679;7.898
