fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Januar;2,940;93,000;301251;292648
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Februar;-4,740;98,000;275791;289515
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Mars;11,359;95,000;307949;276538
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;April;-15,784;95,000;277537;329554
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Mai;3,134;97,000;335111;324927
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Juni;-3,586;75,000;263897;273712
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Juli;-0,769;94,000;285054;287262
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;August;-1,446;97,000;335708;340633
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;September;-4,211;98,000;319950;334015
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Oktober;-0,988;100,000;338374;341752
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;November;-0,753;100,000;344741;347358
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Desember;-2,214;74,000;264365;270350
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Siste 12 måneder;-1,579;93,000;3649728;3708264
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;Alle;Hittil i år;-1,579;93,000;3649728;3708264
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Januar;-0,920;93,000;258821;261225
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Februar;-6,224;98,000;238678;254518
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Mars;10,385;95,000;262434;237745
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;April;-15,586;95,000;234744;278088
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Mai;3,177;97,000;279757;271142
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Juni;-3,427;75,000;221214;229063
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Juli;-0,691;94,000;240170;241842
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;August;-1,172;97,000;283744;287110
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;September;-3,734;98,000;270301;280785
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Oktober;-1,004;100,000;286584;289491
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;November;-0,772;100,000;295197;297494
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Desember;-1,262;74,000;231287;234243
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Siste 12 måneder;-1,891;93,000;3102931;3162746
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;< 5,6m;Hittil i år;-1,891;93,000;3102931;3162746
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Januar;35,113;93,000;42424;31399
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Februar;6,010;98,000;37096;34993
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Mars;17,344;95,000;45507;38781
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;April;-16,825;95,000;42786;51441
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Mai;2,941;97,000;55333;53752
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Juni;-4,392;75,000;42671;44631
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Juli;-1,185;94,000;44865;45403
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;August;-2,905;97,000;51940;53494
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;September;-6,708;98,000;49635;53204
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Oktober;-0,911;100,000;51766;52242
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;November;-0,628;100,000;49530;49843
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Desember;-8,394;74,000;33066;36096
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Siste 12 måneder;0,246;93,000;546619;545279
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;>= 5,6m;Hittil i år;0,246;93,000;546619;545279
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;5,6m - 7,6m;Januar;39,774;93,000;11400;8156
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;5,6m - 7,6m;Februar;12,255;98,000;10241;9123
10;1000272;STOKKÅSEN;F;32;1;350;2;;;Alle;5,6m - 7,6m;Mars;14,614;95,000;12329;10757
