Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Grenland;K;Helgedøgn;12,5m - 16,0m;Mars;-66,667;100,000;2;6;-;-
Grenland;K;Helgedøgn;>= 16,0m;Mars;-100,000;100,000;0;4;-;-
Grenland;K;Alle;Alle;April;-6,126;100,000;179247;190945;-;-
Grenland;K;Alle;< 5,6m;April;-6,463;100,000;169054;180735;-;-
Grenland;K;Alle;>= 5,6m;April;-0,206;100,000;10181;10202;-;-
Grenland;K;Alle;5,6m - 7,6m;April;-6,179;100,000;3902;4159;-;-
Grenland;K;Alle;7,6m - 12,5m;April;3,602;100,000;5954;5747;-;-
Grenland;K;Alle;12,5m - 16,0m;April;77,876;100,000;201;113;-;-
Grenland;K;Alle;>= 16,0m;April;-32,240;100,000;124;183;-;-
Grenland;K;Yrkesdøgn;Alle;April;-7,711;100,000;136076;147445;-;-
Grenland;K;Yrkesdøgn;< 5,6m;April;-8,166;100,000;127278;138596;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;April;-0,633;100,000;8787;8843;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;April;-8,844;100,000;3350;3675;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;April;5,385;100,000;5147;4884;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;April;52,294;100,000;166;109;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;April;-29,143;100,000;124;175;-;-
Grenland;K;Helgedøgn;Alle;April;-0,756;100,000;43171;43500;-;-
Grenland;K;Helgedøgn;< 5,6m;April;-0,861;100,000;41776;42139;-;-
Grenland;K;Helgedøgn;>= 5,6m;April;2,575;100,000;1394;1359;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;April;14,050;100,000;552;484;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;April;-6,489;100,000;807;863;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;April;775,000;100,000;35;4;-;-
Grenland;K;Helgedøgn;>= 16,0m;April;-100,000;100,000;0;8;-;-
Grenland;K;Alle;Alle;Mai;0,366;99,000;198855;198129;-;-
Grenland;K;Alle;< 5,6m;Mai;1,101;99,000;187860;185814;-;-
Grenland;K;Alle;>= 5,6m;Mai;-10,803;99,000;10981;12311;-;-
Grenland;K;Alle;5,6m - 7,6m;Mai;-2,803;99,000;4404;4531;-;-
Grenland;K;Alle;7,6m - 12,5m;Mai;-16,295;99,000;6226;7438;-;-
Grenland;K;Alle;12,5m - 16,0m;Mai;54,483;99,000;224;145;-;-
Grenland;K;Alle;>= 16,0m;Mai;-35,533;99,000;127;197;-;-
Grenland;K;Yrkesdøgn;Alle;Mai;1,489;99,000;149248;147058;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Mai;2,514;99,000;139924;136492;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Mai;-11,797;99,000;9316;10562;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Mai;-3,560;99,000;3711;3848;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Mai;-16,972;99,000;5303;6387;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Mai;35,338;99,000;180;133;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Mai;-37,113;99,000;122;194;-;-
Grenland;K;Helgedøgn;Alle;Mai;-2,867;100,000;49607;51071;-;-
Grenland;K;Helgedøgn;< 5,6m;Mai;-2,810;100,000;47936;49322;-;-
Grenland;K;Helgedøgn;>= 5,6m;Mai;-4,803;100,000;1665;1749;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Mai;1,464;100,000;693;683;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Mai;-12,179;100,000;923;1051;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Mai;266,667;100,000;44;12;-;-
Grenland;K;Helgedøgn;>= 16,0m;Mai;66,667;100,000;5;3;-;-
Grenland;K;Alle;Alle;Juni;-2,000;99,000;181324;185025;-;-
Grenland;K;Alle;< 5,6m;Juni;-1,476;99,000;171419;173987;-;-
Grenland;K;Alle;>= 5,6m;Juni;-10,257;99,000;9896;11027;-;-
Grenland;K;Alle;5,6m - 7,6m;Juni;-5,099;99,000;4039;4256;-;-
Grenland;K;Alle;7,6m - 12,5m;Juni;-13,611;99,000;5579;6458;-;-
Grenland;K;Alle;12,5m - 16,0m;Juni;6,944;99,000;154;144;-;-
Grenland;K;Alle;>= 16,0m;Juni;-26,627;99,000;124;169;-;-
Grenland;K;Yrkesdøgn;Alle;Juni;-7,774;99,000;135959;147419;-;-
Grenland;K;Yrkesdøgn;< 5,6m;Juni;-7,235;99,000;127769;137734;-;-
Grenland;K;Yrkesdøgn;>= 5,6m;Juni;-15,433;99,000;8181;9674;-;-
Grenland;K;Yrkesdøgn;5,6m - 7,6m;Juni;-11,099;99,000;3348;3766;-;-
Grenland;K;Yrkesdøgn;7,6m - 12,5m;Juni;-18,488;99,000;4572;5609;-;-
Grenland;K;Yrkesdøgn;12,5m - 16,0m;Juni;5,344;99,000;138;131;-;-
Grenland;K;Yrkesdøgn;>= 16,0m;Juni;-26,786;99,000;123;168;-;-
Grenland;K;Helgedøgn;Alle;Juni;20,632;100,000;45365;37606;-;-
Grenland;K;Helgedøgn;< 5,6m;Juni;20,404;100,000;43650;36253;-;-
Grenland;K;Helgedøgn;>= 5,6m;Juni;26,755;100,000;1715;1353;-;-
Grenland;K;Helgedøgn;5,6m - 7,6m;Juni;41,020;100,000;691;490;-;-
Grenland;K;Helgedøgn;7,6m - 12,5m;Juni;18,610;100,000;1007;849;-;-
Grenland;K;Helgedøgn;12,5m - 16,0m;Juni;23,077;100,000;16;13;-;-
Grenland;K;Helgedøgn;>= 16,0m;Juni;0,000;100,000;1;1;-;-
Grenland;K;Alle;Alle;Juli;3,580;100,000;147642;142539;-;-
Grenland;K;Alle;< 5,6m;Juli;3,722;100,000;138721;133743;-;-
