fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Januar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Februar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Mars;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;April;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Mai;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Juni;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Juli;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;August;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;September;-11,329;100,000;237250;267562
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Oktober;-10,320;99,000;246483;274848
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;November;-12,105;100,000;245680;279514
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Desember;-10,836;100,000;242199;271632
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Siste 12 måneder;-11,151;99,000;971612;1093556
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;Alle;Hittil i år;-11,151;99,000;971612;1093556
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Januar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Februar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Mars;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;April;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Mai;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Juni;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Juli;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;August;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;September;-7,261;100,000;206117;222254
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Oktober;-5,831;99,000;213525;226747
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;November;-7,668;100,000;215160;233029
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Desember;-7,639;100,000;214261;231982
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Siste 12 måneder;-7,106;99,000;849063;914012
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;< 5,6m;Hittil i år;-7,106;99,000;849063;914012
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Januar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Februar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Mars;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;April;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Mai;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Juni;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Juli;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;August;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;September;-31,840;100,000;30259;44394
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Oktober;-32,074;99,000;32050;47184
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;November;-35,459;100,000;29687;45997
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Desember;-30,330;100,000;27161;38985
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Siste 12 måneder;-32,512;99,000;119157;176560
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;>= 5,6m;Hittil i år;-32,512;99,000;119157;176560
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Januar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Februar;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Mars;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;April;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Mai;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Juni;-;-;-;-
16;1600124;Innherredsveien ved Bakke kirke;F;905;1;530;4;;;Alle;5,6m - 7,6m;Juli;-;-;-;-
