Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Buskerudbyen uten E18;E+R+F+K;Alle;5,6m - 7,6m;Juni;1,049;89,000;159222;157569;5.585;3.375
Buskerudbyen uten E18;E+R+F+K;Alle;7,6m - 12,5m;Juni;2,382;89,000;197942;193336;4.591;2.774
Buskerudbyen uten E18;E+R+F+K;Alle;12,5m - 16,0m;Juni;4,744;89,000;47916;45746;12.115;7.321
Buskerudbyen uten E18;E+R+F+K;Alle;>= 16,0m;Juni;2,406;89,000;76070;74283;7.045;4.257
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;Alle;Juni;1,333;89,000;4065165;4011694;4.453;2.691
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;< 5,6m;Juni;1,346;89,000;3648274;3599809;4.588;2.772
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 5,6m;Juni;1,219;89,000;414607;409613;4.743;2.866
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;5,6m - 7,6m;Juni;-0,289;89,000;133661;134048;5.896;3.563
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;7,6m - 12,5m;Juni;1,062;89,000;167388;165629;5.086;3.073
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;12,5m - 16,0m;Juni;5,661;89,000;42350;40081;12.434;7.514
Buskerudbyen uten E18;E+R+F+K;Yrkesdøgn;>= 16,0m;Juni;1,937;89,000;71208;69855;7.152;4.322
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;Alle;Juni;2,372;88,000;1105422;1079808;6.255;3.780
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;< 5,6m;Juni;2,003;88,000;1038715;1018319;6.425;3.883
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 5,6m;Juni;8,516;88,000;66543;61321;6.390;3.862
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;5,6m - 7,6m;Juni;8,673;88,000;25561;23521;6.866;4.149
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;7,6m - 12,5m;Juni;10,275;88,000;30554;27707;8.975;5.424
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;12,5m - 16,0m;Juni;-1,748;88,000;5566;5665;17.577;10.622
Buskerudbyen uten E18;E+R+F+K;Helgedøgn;>= 16,0m;Juni;9,801;88,000;4862;4428;18.003;10.879
Buskerudbyen uten E18;E+R+F+K;Alle;Alle;Juli;2,654;96,000;5289240;5152476;4.551;2.628
