fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Januar;0,887;86,000;505346;500904
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Februar;-2,743;99,000;521117;535814
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Mars;6,566;99,000;607910;570453
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;April;-5,255;99,000;573257;605052
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Mai;1,381;99,000;629211;620642
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Juni;-5,471;99,000;598712;633362
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Juli;-1,259;99,000;512067;518596
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;August;-4,545;99,000;606032;634886
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;September;-1,141;62,000;389561;394058
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Oktober;-2,522;99,000;631630;647975
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;November;-5,117;99,000;583682;615160
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Desember;-2,704;99,000;556884;572358
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Siste 12 måneder;-1,954;95,000;6715409;6849260
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;Alle;Hittil i år;-1,954;95,000;6715409;6849260
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Januar;1,172;86,000;457959;452652
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Februar;-2,987;99,000;470111;484584
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Mars;5,458;99,000;547414;519082
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;April;-6,323;99,000;512177;546750
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Mai;-0,049;99,000;553853;554123
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Juni;-6,494;99,000;525639;562142
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Juli;-2,682;99,000;442352;454545
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;August;-5,491;99,000;532907;563869
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;September;-3,494;62,000;339623;351918
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Oktober;-4,559;99,000;550116;576391
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;November;-6,253;99,000;512544;546730
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Desember;-3,693;99,000;500337;519522
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Siste 12 måneder;-3,054;95,000;5945032;6132308
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;< 5,6m;Hittil i år;-3,054;95,000;5945032;6132308
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Januar;-0,918;86,000;47143;47580
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Februar;-0,338;99,000;50741;50913
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Mars;17,715;99,000;60269;51199
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;April;4,852;99,000;60936;58116
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Mai;13,531;99,000;75180;66220
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Juni;2,613;99,000;72883;71027
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Juli;8,863;99,000;69607;63940
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;August;3,060;99,000;73013;70845
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;September;18,536;62,000;49803;42015
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Oktober;13,963;99,000;81358;71390
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;November;4,041;99,000;70991;68234
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Desember;6,533;99,000;56176;52731
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Siste 12 måneder;7,545;95,000;768100;714210
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;>= 5,6m;Hittil i år;7,545;95,000;768100;714210
2;200160;GJELLERÅSEN;R;4;1;770;3;;;Alle;5,6m - 7,6m;Januar;16,292;86,000;16146;13884
