fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Januar;-4,382;98,000;203466;212790
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Februar;-6,811;99,000;188371;202138
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Mars;4,780;97,000;207060;197614
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;April;-21,125;98,000;181879;230590
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Mai;-1,773;97,000;211402;215217
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Juni;-4,167;96,000;213219;222490
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Juli;-1,198;98,000;162904;164880
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;August;-0,737;97,000;212369;213945
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;September;-3,024;98,000;215948;222682
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Oktober;3,588;100,000;224296;216526
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;November;3,832;100,000;229457;220989
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Desember;0,465;99,000;211159;210182
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Siste 12 måneder;-2,708;98,000;2461530;2530043
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;Alle;Hittil i år;-2,708;98,000;2461530;2530043
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Januar;-4,128;98,000;184086;192012
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Februar;-5,968;99,000;169844;180624
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Mars;4,670;97,000;185707;177422
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;April;-20,188;98,000;163367;204690
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Mai;-1,562;97,000;188136;191121
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Juni;-3,741;96,000;189955;197338
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Juli;-1,128;98,000;143627;145266
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;August;-0,181;97,000;189534;189878
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;September;-3,176;98,000;192102;198403
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Oktober;3,217;100,000;199789;193563
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;November;3,311;100,000;205336;198755
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Desember;-0,125;99,000;191459;191698
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Siste 12 måneder;-2,558;98,000;2202942;2260770
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;< 5,6m;Hittil i år;-2,558;98,000;2202942;2260770
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Januar;-5,986;98,000;19240;20465
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Februar;-12,794;99,000;18302;20987
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Mars;6,398;97,000;21202;19927
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;April;-28,484;98,000;18401;25730
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Mai;-3,495;97,000;23111;23948
11;1100071;Bærheim;F;443;2;1300;2;;;Alle;>= 5,6m;Juni;-7,340;96,000;23189;25026
