fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Januar;3,029;53,000;344711;334576
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Februar;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Mars;-;-;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;April;-;-;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Mai;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Juni;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Juli;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;August;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;September;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Oktober;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;November;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Desember;-3,610;99,000;671902;697068
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Siste 12 måneder;-1,457;76,000;1016613;1031644
1;100144;SIMO;R;110;3;2684;2;;;Alle;Alle;Hittil i år;-1,457;76,000;1016613;1031644
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Januar;2,128;53,000;322801;316074
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Februar;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Mars;-;-;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;April;-;-;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Mai;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Juni;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Juli;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;August;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;September;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Oktober;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;November;-;0,000;-;-
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Desember;-3,199;99,000;633745;654688
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Siste 12 måneder;-1,464;76,000;956546;970762
1;100144;SIMO;R;110;3;2684;2;;;Alle;< 5,6m;Hittil i år;-1,464;76,000;956546;970762
1;100144;SIMO;R;110;3;2684;2;;;Alle;>= 5,6m;Januar;18,195;53,000;21866;18500
