fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Januar;-5,128;99,000;562198;592588
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Februar;-3,242;95,000;517860;535209
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Mars;-6,319;90,000;545906;582731
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;April;6,679;96,000;610850;572607
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Mai;3,583;80,000;522009;503952
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Juni;2,603;85,000;571115;556627
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Juli;2,938;97,000;552039;536282
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;August;1,170;98,000;642243;634815
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;September;-1,780;99,000;619489;630717
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Oktober;2,655;98,000;654289;637367
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;November;0,890;95,000;603224;597905
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Desember;-0,814;95,000;544957;549431
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Siste 12 måneder;0,230;94,000;6946179;6930231
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;Alle;Hittil i år;0,230;94,000;6946179;6930231
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Januar;-5,634;99,000;501897;531864
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Februar;-3,262;95,000;462678;478279
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Mars;-6,043;90,000;490520;522067
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;April;6,530;96,000;549101;515442
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Mai;3,594;80,000;468183;451940
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Juni;2,397;85,000;508282;496384
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Juli;2,212;97,000;486193;475672
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;August;0,921;98,000;569946;564745
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;September;-1,817;99,000;550524;560710
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Oktober;2,408;98,000;580312;566666
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;November;1,336;95,000;537162;530082
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Desember;-0,318;95,000;495192;496770
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Siste 12 måneder;0,151;94,000;6199990;6190621
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;< 5,6m;Hittil i år;0,151;94,000;6199990;6190621
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Januar;-0,720;99,000;60247;60684
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Februar;-2,980;95,000;55151;56845
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Mars;-8,707;90,000;55340;60618
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;April;7,999;96,000;61704;57134
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Mai;3,444;80,000;53758;51968
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Juni;4,299;85,000;62788;60200
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Juli;8,643;97,000;65820;60584
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;August;3,187;98,000;72241;70010
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;September;-1,498;99,000;68904;69952
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Oktober;4,666;98,000;73929;70633
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;November;-2,577;95,000;66012;67758
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Desember;-5,507;95,000;49722;52620
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Siste 12 måneder;0,894;94,000;745616;739006
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 5,6m;Hittil i år;0,894;94,000;745616;739006
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Januar;3,550;99,000;19280;18619
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Februar;-1,154;95,000;17135;17335
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Mars;-9,142;90,000;17035;18749
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;April;4,733;96,000;18565;17726
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Mai;2,344;80,000;16113;15744
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Juni;2,054;85,000;18882;18502
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Juli;0,828;97,000;18028;17880
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;August;3,152;98,000;21663;21001
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;September;1,103;99,000;20890;20662
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Oktober;5,997;98,000;22040;20793
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;November;-1,496;95,000;19884;20186
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Desember;-0,834;95,000;15688;15820
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Siste 12 måneder;0,980;94,000;225203;223017
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;5,6m - 7,6m;Hittil i år;0,980;94,000;225203;223017
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Januar;0,622;99,000;20047;19923
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Februar;-3,504;95,000;17679;18321
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Mars;-10,507;90,000;17538;19597
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;April;6,786;96,000;21652;20276
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Mai;5,121;80,000;20732;19722
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Juni;5,305;85,000;24255;23033
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Juli;8,086;97,000;26078;24127
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;August;6,413;98,000;29056;27305
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;September;1,710;99,000;26762;26312
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Oktober;10,121;98,000;28756;26113
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;November;5,474;95,000;24395;23129
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Desember;-1,650;95,000;17462;17755
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Siste 12 måneder;3,313;94,000;274412;265613
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;7,6m - 12,5m;Hittil i år;3,313;94,000;274412;265613
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Januar;-6,583;99,000;5165;5529
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Februar;-3,665;95,000;5021;5212
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Mars;-1,437;90,000;5489;5569
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;April;21,499;96,000;5934;4884
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Mai;0,909;80,000;4660;4618
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Juni;10,759;85,000;5487;4954
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Juli;40,202;97,000;6539;4664
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;August;6,739;98,000;6003;5624
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;September;-7,277;99,000;6065;6541
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Oktober;-3,655;98,000;5931;6156
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;November;-22,338;95,000;5368;6912
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Desember;-13,413;95,000;4351;5025
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Siste 12 måneder;0,495;94,000;66013;65688
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;12,5m - 16,0m;Hittil i år;0,495;94,000;66013;65688
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Januar;-5,165;99,000;15755;16613
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Februar;-4,137;95,000;15316;15977
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Mars;-8,531;90,000;15278;16703
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;April;9,159;96,000;15553;14248
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Mai;3,105;80,000;12253;11884
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Juni;3,304;85,000;14164;13711
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Juli;9,071;97,000;15175;13913
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;August;-3,489;98,000;15519;16080
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;September;-7,605;99,000;15187;16437
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Oktober;-2,100;98,000;17202;17571
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;November;-6,651;95,000;16365;17531
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Desember;-12,832;95,000;12221;14020
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Siste 12 måneder;-2,545;94,000;179988;184688
6;600116;LIERSTRANDA;F;282;3;390;3;;;Alle;>= 16,0m;Hittil i år;-2,545;94,000;179988;184688
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Januar;-5,040;99,000;458429;482762
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Februar;-3,742;94,000;418232;434492
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Mars;-8,180;92,000;435832;474659
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;April;17,259;97,000;475745;405723
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Mai;0,689;77,000;377096;374516
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Juni;3,861;85,000;455878;438932
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Juli;6,786;97,000;437417;409619
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;August;1,392;98,000;524821;517618
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;September;-4,635;99,000;474609;497675
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Oktober;5,492;99,000;539577;511488
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;November;1,322;94,000;494895;488436
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Desember;-2,152;94,000;402716;411574
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Siste 12 måneder;0,877;94,000;5495247;5447494
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;Alle;Hittil i år;0,877;94,000;5495247;5447494
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Januar;-5,580;99,000;402945;426758
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Februar;-3,783;94,000;367831;382294
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Mars;-7,987;92,000;385575;419045
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;April;17,647;97,000;420333;357284
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Mai;0,600;77,000;331764;329785
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Juni;3,773;85,000;400306;385751
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Juli;6,282;97,000;379343;356922
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;August;1,217;98,000;459848;454319
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;September;-4,874;99,000;414478;435715
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Oktober;5,473;99,000;472344;447836
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;November;1,818;94,000;434303;426547
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Desember;-1,635;94,000;358916;364883
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Siste 12 måneder;0,853;94,000;4827986;4787139
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;< 5,6m;Hittil i år;0,853;94,000;4827986;4787139
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;Januar;-0,947;99,000;55434;55964
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;Februar;-3,346;94,000;50371;52115
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;Mars;-9,637;92,000;50213;55568
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;April;14,378;97,000;55368;48408
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;Mai;1,302;77,000;45272;44690
6;600116;LIERSTRANDA;F;282;3;390;3;;;Yrkesdøgn;>= 5,6m;Juni;4,496;85,000;55531;53142
