fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Januar;4,839;99,000;348129;332060
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Februar;5,972;99,000;319602;301590
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Mars;-2,534;98,000;348792;357860
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;April;16,243;99,000;375989;323452
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Mai;-0,765;91,000;338414;341023
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Juni;1,250;95,000;353404;349042
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Juli;1,172;97,000;286881;283557
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;August;0,956;98,000;369270;365775
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;September;0,205;99,000;364933;364185
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Oktober;4,336;99,000;396872;380380
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;November;0,853;98,000;376086;372904
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Desember;-2,374;97,000;323936;331814
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Siste 12 måneder;2,404;98,000;4202308;4103642
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Hittil i år;2,404;98,000;4202308;4103642
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Januar;3,854;99,000;315878;304155
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Februar;5,745;99,000;291080;275265
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Mars;-1,446;98,000;320265;324964
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;April;16,991;99,000;338606;289429
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Mai;-0,813;91,000;302383;304860
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Juni;1,707;95,000;317644;312313
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Juli;1,458;97,000;257262;253564
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;August;1,155;98,000;331874;328084
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;September;0,391;99,000;329435;328151
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Oktober;4,807;99,000;358576;342131
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;November;1,538;98,000;343076;337880
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Desember;-1,684;97,000;300730;305880
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Siste 12 måneder;2,701;98,000;3806809;3706676
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Hittil i år;2,701;98,000;3806809;3706676
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Januar;15,206;99,000;31995;27772
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Februar;8,073;99,000;28352;26234
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Mars;-13,358;98,000;28326;32693
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;April;9,721;99,000;37122;33833
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Mai;-0,309;91,000;35811;35922
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Juni;-2,586;95,000;35636;36582
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Juli;-1,239;97,000;29584;29955
