Område;Vegkategori;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår;standardavvik;konfidensintervall
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Januar;11,006;99,000;6546;5897;8.611;13.702
Kristiansand kommune;E;Alle;Alle;Februar;4,644;99,000;2677665;2558845;1.054;1.677
Kristiansand kommune;E;Alle;< 5,6m;Februar;3,998;99,000;2374334;2283062;0.589;0.937
Kristiansand kommune;E;Alle;>= 5,6m;Februar;10,364;99,000;302742;274312;10.396;16.542
Kristiansand kommune;E;Alle;5,6m - 7,6m;Februar;21,083;99,000;94038;77664;15.187;24.166
Kristiansand kommune;E;Alle;7,6m - 12,5m;Februar;8,269;99,000;100966;93255;10.312;16.408
Kristiansand kommune;E;Alle;12,5m - 16,0m;Februar;-12,451;99,000;34863;39821;15.824;25.179
Kristiansand kommune;E;Alle;>= 16,0m;Februar;14,634;99,000;72875;63572;8.033;12.782
Kristiansand kommune;E;Yrkesdøgn;Alle;Februar;4,795;98,000;2175566;2076016;1.279;2.035
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Februar;4,021;98,000;1903487;1829902;0.730;1.161
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Februar;10,964;98,000;271563;244730;10.042;15.979
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Februar;21,733;98,000;82990;68174;14.741;23.456
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Februar;9,097;98,000;90748;83181;10.187;16.209
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Februar;-12,362;98,000;30732;35067;13.508;21.495
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Februar;15,067;98,000;67093;58308;8.013;12.751
Kristiansand kommune;E;Helgedøgn;Alle;Februar;3,991;99,000;502099;482829;0.807;1.283
Kristiansand kommune;E;Helgedøgn;< 5,6m;Februar;3,903;99,000;470847;453160;0.846;1.347
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Februar;5,399;99,000;31179;29582;13.865;22.063
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Februar;16,417;99,000;11048;9490;19.047;30.308
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Februar;1,429;99,000;10218;10074;13.443;21.391
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Februar;-13,105;99,000;4131;4754;32.594;51.864
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Februar;9,840;99,000;5782;5264;9.525;15.157
Kristiansand kommune;E;Alle;Alle;Mars;9,376;99,000;707494;646846;-;-
Kristiansand kommune;E;Alle;< 5,6m;Mars;8,833;99,000;603529;554548;-;-
Kristiansand kommune;E;Alle;>= 5,6m;Mars;12,644;99,000;103930;92264;-;-
Kristiansand kommune;E;Alle;5,6m - 7,6m;Mars;14,159;99,000;28437;24910;-;-
Kristiansand kommune;E;Alle;7,6m - 12,5m;Mars;21,618;99,000;37322;30688;-;-
Kristiansand kommune;E;Alle;12,5m - 16,0m;Mars;-13,260;99,000;11068;12760;-;-
Kristiansand kommune;E;Alle;>= 16,0m;Mars;13,373;99,000;27103;23906;-;-
Kristiansand kommune;E;Yrkesdøgn;Alle;Mars;11,407;99,000;547675;491600;-;-
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Mars;11,167;99,000;457687;411711;-;-
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Mars;12,645;99,000;89954;79856;-;-
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Mars;15,898;99,000;24422;21072;-;-
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Mars;18,860;99,000;31479;26484;-;-
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Mars;-11,149;99,000;9531;10727;-;-
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Mars;13,670;99,000;24522;21573;-;-
Kristiansand kommune;E;Helgedøgn;Alle;Mars;2,946;99,000;159819;155246;-;-
Kristiansand kommune;E;Helgedøgn;< 5,6m;Mars;2,104;99,000;145842;142837;-;-
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Mars;12,637;99,000;13976;12408;-;-
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Mars;4,612;99,000;4015;3838;-;-
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Mars;38,987;99,000;5843;4204;-;-
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Mars;-24,397;99,000;1537;2033;-;-
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Mars;10,630;99,000;2581;2333;-;-
Kristiansand kommune;E;Alle;Alle;April;-0,600;98,000;692245;696423;-;-
Kristiansand kommune;E;Alle;< 5,6m;April;0,221;98,000;587435;586140;-;-
Kristiansand kommune;E;Alle;>= 5,6m;April;-4,979;98,000;104760;110249;-;-
Kristiansand kommune;E;Alle;5,6m - 7,6m;April;0,499;98,000;28582;28440;-;-
Kristiansand kommune;E;Alle;7,6m - 12,5m;April;-3,060;98,000;41313;42617;-;-
Kristiansand kommune;E;Alle;12,5m - 16,0m;April;-23,670;98,000;10190;13350;-;-
Kristiansand kommune;E;Alle;>= 16,0m;April;-4,516;98,000;24675;25842;-;-
Kristiansand kommune;E;Yrkesdøgn;Alle;April;-3,749;98,000;510661;530550;-;-
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;April;-3,368;98,000;422279;436997;-;-
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;April;-5,546;98,000;88335;93522;-;-
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;April;-2,149;98,000;23318;23830;-;-
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;April;-1,741;98,000;34361;34970;-;-
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;April;-25,663;98,000;8438;11351;-;-
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;April;-4,933;98,000;22218;23371;-;-
Kristiansand kommune;E;Helgedøgn;Alle;April;9,472;99,000;181584;165873;-;-
Kristiansand kommune;E;Helgedøgn;< 5,6m;April;10,737;99,000;165156;149143;-;-
Kristiansand kommune;E;Helgedøgn;>= 5,6m;April;-1,805;99,000;16425;16727;-;-
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;April;14,187;99,000;5264;4610;-;-
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;April;-9,089;99,000;6952;7647;-;-
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;April;-12,356;99,000;1752;1999;-;-
Kristiansand kommune;E;Helgedøgn;>= 16,0m;April;-0,567;99,000;2457;2471;-;-
Kristiansand kommune;E;Alle;Alle;Mai;7,483;96,000;2305487;2144988;2.723;6.765
Kristiansand kommune;E;Alle;< 5,6m;Mai;7,204;96,000;2016258;1880773;1.749;4.345
Kristiansand kommune;E;Alle;>= 5,6m;Mai;9,468;96,000;288128;263208;11.655;28.953
Kristiansand kommune;E;Alle;5,6m - 7,6m;Mai;17,305;96,000;92066;78484;16.721;41.536
Kristiansand kommune;E;Alle;7,6m - 12,5m;Mai;6,642;96,000;110566;103680;15.081;37.463
Kristiansand kommune;E;Alle;12,5m - 16,0m;Mai;-8,254;96,000;29355;31996;16.708;41.504
Kristiansand kommune;E;Alle;>= 16,0m;Mai;14,461;96,000;56141;49048;5.412;13.443
Kristiansand kommune;E;Yrkesdøgn;Alle;Mai;10,904;96,000;1776093;1601473;2.586;6.424
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Mai;10,677;96,000;1534119;1386119;3.838;9.533
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Mai;12,358;96,000;241112;214593;7.485;18.594
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Mai;20,758;96,000;75236;62303;13.449;33.409
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Mai;9,217;96,000;92032;84265;11.340;28.171
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Mai;-7,284;96,000;24326;26237;13.988;34.748
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Mai;18,498;96,000;49518;41788;3.012;7.482
Kristiansand kommune;E;Helgedøgn;Alle;Mai;-2,598;95,000;529394;543515;14.604;36.279
Kristiansand kommune;E;Helgedøgn;< 5,6m;Mai;-2,530;95,000;482139;494654;13.347;33.156
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Mai;-3,289;95,000;47016;48615;28.907;71.808
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Mai;4,011;95,000;16830;16181;28.023;69.614
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Mai;-4,538;95,000;18534;19415;34.205;84.971
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Mai;-12,676;95,000;5029;5759;37.642;93.508
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Mai;-8,774;95,000;6623;7260;17.855;44.355
Kristiansand kommune;E;Alle;Alle;Juni;-1,530;99,000;2382267;2419287;0.642;1.596
Kristiansand kommune;E;Alle;< 5,6m;Juni;-1,698;99,000;2085436;2121457;2.026;5.033
Kristiansand kommune;E;Alle;>= 5,6m;Juni;-0,310;99,000;295781;296701;10.253;25.470
Kristiansand kommune;E;Alle;5,6m - 7,6m;Juni;7,943;99,000;98296;91063;13.297;33.032
Kristiansand kommune;E;Alle;7,6m - 12,5m;Juni;-2,275;99,000;114201;116859;11.454;28.454
Kristiansand kommune;E;Alle;12,5m - 16,0m;Juni;-15,508;99,000;29970;35471;14.734;36.600
Kristiansand kommune;E;Alle;>= 16,0m;Juni;0,011;99,000;53314;53308;6.923;17.198
Kristiansand kommune;E;Yrkesdøgn;Alle;Juni;-7,495;99,000;1764545;1907515;1.346;3.344
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Juni;-7,877;99,000;1523181;1653414;1.643;4.083
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Juni;-4,993;99,000;240569;253212;9.400;23.350
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Juni;2,527;99,000;77172;75270;13.190;32.766
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Juni;-7,151;99,000;91790;98859;10.300;25.585
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Juni;-20,136;99,000;24214;30319;10.467;26.001
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Juni;-2,812;99,000;47393;48764;6.700;16.644
Kristiansand kommune;E;Helgedøgn;Alle;Juni;20,703;99,000;617722;511772;4.600;11.428
Kristiansand kommune;E;Helgedøgn;< 5,6m;Juni;20,129;99,000;562255;468043;5.801;14.411
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Juni;26,956;99,000;55212;43489;15.449;38.378
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Juni;33,755;99,000;21124;15793;16.174;40.179
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Juni;24,506;99,000;22411;18000;18.902;46.956
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Juni;11,724;99,000;5756;5152;44.038;109.397
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Juni;30,304;99,000;5921;4544;10.481;26.035
Kristiansand kommune;E;Alle;Alle;Juli;3,697;99,000;2462644;2374856;2.175;5.404
Kristiansand kommune;E;Alle;< 5,6m;Juli;2,935;99,000;2176081;2114039;2.312;5.744
Kristiansand kommune;E;Alle;>= 5,6m;Juli;9,874;99,000;285345;259703;7.074;17.573
Kristiansand kommune;E;Alle;5,6m - 7,6m;Juli;14,305;99,000;96295;84244;11.636;28.906
Kristiansand kommune;E;Alle;7,6m - 12,5m;Juli;8,376;99,000;113236;104484;5.712;14.188
Kristiansand kommune;E;Alle;12,5m - 16,0m;Juli;1,940;99,000;27951;27419;7.728;19.198
Kristiansand kommune;E;Alle;>= 16,0m;Juli;9,888;99,000;47863;43556;6.214;15.436
Kristiansand kommune;E;Yrkesdøgn;Alle;Juli;6,510;99,000;1979406;1858431;0.873;2.170
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Juli;5,754;99,000;1732940;1638646;1.205;2.993
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Juli;12,148;99,000;245502;218908;6.854;17.026
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Juli;16,424;99,000;80507;69150;11.125;27.637
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Juli;11,315;99,000;97451;87545;6.475;16.085
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Juli;2,220;99,000;23161;22658;6.505;16.158
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Juli;12,206;99,000;44383;39555;6.760;16.793
Kristiansand kommune;E;Helgedøgn;Alle;Juli;-6,426;99,000;483238;516425;5.650;14.036
Kristiansand kommune;E;Helgedøgn;< 5,6m;Juli;-6,784;99,000;443141;475393;5.825;14.469
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Juli;-2,334;99,000;39843;40795;8.041;19.975
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Juli;4,598;99,000;15788;15094;13.695;34.019
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Juli;-6,813;99,000;15785;16939;2.267;5.630
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Juli;0,609;99,000;4790;4761;16.953;42.113
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Juli;-13,022;99,000;3480;4001;4.270;10.608
Kristiansand kommune;E;Alle;Alle;August;0,925;90,000;2341408;2319954;1.457;3.620
Kristiansand kommune;E;Alle;< 5,6m;August;0,761;90,000;2052586;2037085;1.785;4.434
Kristiansand kommune;E;Alle;>= 5,6m;August;2,091;90,000;287869;281972;4.662;11.581
Kristiansand kommune;E;Alle;5,6m - 7,6m;August;5,061;90,000;93689;89176;9.928;24.662
Kristiansand kommune;E;Alle;7,6m - 12,5m;August;2,176;90,000;111814;109433;2.403;5.971
Kristiansand kommune;E;Alle;12,5m - 16,0m;August;-0,855;90,000;29670;29926;9.241;22.957
Kristiansand kommune;E;Alle;>= 16,0m;August;-1,387;90,000;52696;53437;7.973;19.807
Kristiansand kommune;E;Yrkesdøgn;Alle;August;-2,393;90,000;1829437;1874289;0.359;0.891
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;August;-2,713;90,000;1584026;1628198;0.933;2.318
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;August;-0,291;90,000;244666;245381;4.086;10.150
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;August;2,255;90,000;77310;75605;9.919;24.639
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;August;0,219;90,000;94285;94079;1.875;4.657
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;August;-4,833;90,000;24770;26028;7.694;19.113
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;August;-2,754;90,000;48301;49669;8.070;20.046
Kristiansand kommune;E;Helgedøgn;Alle;August;14,878;91,000;511971;445665;9.846;24.459
Kristiansand kommune;E;Helgedøgn;< 5,6m;August;14,594;91,000;468560;408887;10.245;25.450
Kristiansand kommune;E;Helgedøgn;>= 5,6m;August;18,070;91,000;43203;36591;8.877;22.051
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;August;20,691;91,000;16379;13571;9.095;22.594
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;August;14,166;91,000;17529;15354;9.496;23.590
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;August;25,705;91,000;4900;3898;19.527;48.508
Kristiansand kommune;E;Helgedøgn;>= 16,0m;August;16,640;91,000;4395;3768;6.675;16.581
Kristiansand kommune;E;Alle;Alle;September;2,808;99,000;1922214;1869709;0.157;1.407
Kristiansand kommune;E;Alle;< 5,6m;September;2,034;99,000;1658614;1625543;1.040;9.342
Kristiansand kommune;E;Alle;>= 5,6m;September;8,016;99,000;262798;243296;6.733;60.496
Kristiansand kommune;E;Alle;5,6m - 7,6m;September;12,289;99,000;80593;71773;16.082;144.495
Kristiansand kommune;E;Alle;7,6m - 12,5m;September;5,452;99,000;98217;93139;4.097;36.811
Kristiansand kommune;E;Alle;12,5m - 16,0m;September;5,376;99,000;29442;27940;4.735;42.539
Kristiansand kommune;E;Alle;>= 16,0m;September;8,132;99,000;54546;50444;4.257;38.248
Kristiansand kommune;E;Yrkesdøgn;Alle;September;6,855;99,000;1516555;1419258;0.076;0.686
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;September;6,259;99,000;1289463;1213504;0.934;8.390
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;September;10,423;99,000;226463;205087;6.629;59.560
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;September;15,393;99,000;67394;58404;17.173;154.298
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;September;8,827;99,000;83530;76755;3.915;35.175
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;September;5,840;99,000;25589;24177;6.637;59.627
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;September;9,178;99,000;49950;45751;4.354;39.123
Kristiansand kommune;E;Helgedøgn;Alle;September;-9,944;99,000;405659;450451;1.112;9.989
Kristiansand kommune;E;Helgedøgn;< 5,6m;September;-10,409;99,000;369151;412039;1.847;16.592
Kristiansand kommune;E;Helgedøgn;>= 5,6m;September;-4,905;99,000;36335;38209;7.499;67.373
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;September;-1,272;99,000;13199;13369;12.563;112.872
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;September;-10,358;99,000;14687;16384;4.163;37.403
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;September;2,392;99,000;3853;3763;7.167;64.395
Kristiansand kommune;E;Helgedøgn;>= 16,0m;September;-2,067;99,000;4596;4693;3.005;26.998
Kristiansand kommune;E;Alle;Alle;Oktober;2,513;91,000;2298376;2242029;1.221;3.032
Kristiansand kommune;E;Alle;< 5,6m;Oktober;2,233;91,000;2012269;1968323;1.519;3.774
Kristiansand kommune;E;Alle;>= 5,6m;Oktober;4,514;91,000;285259;272939;5.856;14.548
Kristiansand kommune;E;Alle;5,6m - 7,6m;Oktober;11,261;91,000;87216;78389;13.718;34.078
Kristiansand kommune;E;Alle;7,6m - 12,5m;Oktober;1,222;91,000;106741;105452;3.671;9.120
Kristiansand kommune;E;Alle;12,5m - 16,0m;Oktober;2,472;91,000;31759;30993;11.240;27.922
Kristiansand kommune;E;Alle;>= 16,0m;Oktober;2,475;91,000;59543;58105;6.887;17.108
Kristiansand kommune;E;Yrkesdøgn;Alle;Oktober;2,619;91,000;1883674;1835600;1.028;2.555
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Oktober;2,360;91,000;1629715;1592139;1.316;3.270
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Oktober;4,310;91,000;253306;242839;5.769;14.331
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Oktober;11,221;91,000;75853;68200;13.680;33.983
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Oktober;1,109;91,000;93651;92624;3.779;9.386
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Oktober;1,189;91,000;28168;27837;11.493;28.549
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Oktober;2,687;91,000;55634;54178;6.922;17.194
Kristiansand kommune;E;Helgedøgn;Alle;Oktober;2,036;91,000;414702;406429;2.111;5.243
Kristiansand kommune;E;Helgedøgn;< 5,6m;Oktober;1,693;91,000;382554;376184;2.499;6.207
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Oktober;6,156;91,000;31953;30100;7.207;17.904
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Oktober;11,522;91,000;11363;10189;15.736;39.091
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Oktober;2,042;91,000;13090;12828;3.729;9.263
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Oktober;13,783;91,000;3591;3156;13.912;34.560
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Oktober;-0,458;91,000;3909;3927;7.411;18.410
Kristiansand kommune;E;Alle;Alle;November;0,210;86,000;1992003;1987820;0.508;1.263
Kristiansand kommune;E;Alle;< 5,6m;November;0,309;86,000;1774912;1769445;0.467;1.159
Kristiansand kommune;E;Alle;>= 5,6m;November;-0,580;86,000;216494;217757;4.189;10.406
Kristiansand kommune;E;Alle;5,6m - 7,6m;November;3,970;86,000;69851;67184;7.631;18.957
Kristiansand kommune;E;Alle;7,6m - 12,5m;November;-1,730;86,000;77727;79095;4.388;10.901
Kristiansand kommune;E;Alle;12,5m - 16,0m;November;-2,762;86,000;24679;25380;6.720;16.694
Kristiansand kommune;E;Alle;>= 16,0m;November;-4,037;86,000;44237;46098;3.468;8.614
Kristiansand kommune;E;Yrkesdøgn;Alle;November;-3,835;87,000;1582261;1645353;1.138;2.827
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;November;-3,934;87,000;1392874;1449921;0.729;1.810
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;November;-3,091;87,000;188932;194959;4.497;11.171
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;November;1,340;87,000;59683;58894;7.810;19.402
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;November;-4,474;87,000;67067;70208;5.060;12.569
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;November;-6,181;87,000;21310;22714;5.938;14.750
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;November;-5,264;87,000;40872;43143;3.456;8.584
Kristiansand kommune;E;Helgedøgn;Alle;November;19,644;84,000;409742;342467;7.148;17.756
Kristiansand kommune;E;Helgedøgn;< 5,6m;November;19,565;84,000;382038;319524;7.413;18.416
Kristiansand kommune;E;Helgedøgn;>= 5,6m;November;20,897;84,000;27562;22798;4.074;10.121
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;November;22,654;84,000;10168;8290;6.303;15.658
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;November;19,950;84,000;10660;8887;5.886;14.621
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;November;26,369;84,000;3369;2666;12.461;30.954
Kristiansand kommune;E;Helgedøgn;>= 16,0m;November;13,875;84,000;3365;2955;8.860;22.010
Kristiansand kommune;E;Alle;Alle;Desember;0,772;99,000;2206869;2189960;1.538;3.821
Kristiansand kommune;E;Alle;< 5,6m;Desember;0,686;99,000;1995905;1982315;1.777;4.415
Kristiansand kommune;E;Alle;>= 5,6m;Desember;1,721;99,000;210532;206971;2.252;5.594
Kristiansand kommune;E;Alle;5,6m - 7,6m;Desember;0,382;99,000;67589;67332;3.556;8.835
Kristiansand kommune;E;Alle;7,6m - 12,5m;Desember;1,213;99,000;73094;72218;2.068;5.138
Kristiansand kommune;E;Alle;12,5m - 16,0m;Desember;6,180;99,000;25549;24062;3.241;8.050
Kristiansand kommune;E;Alle;>= 16,0m;Desember;2,170;99,000;44300;43359;2.574;6.395
Kristiansand kommune;E;Yrkesdøgn;Alle;Desember;4,528;99,000;1658489;1586646;0.872;2.167
Kristiansand kommune;E;Yrkesdøgn;< 5,6m;Desember;4,619;99,000;1478343;1413068;1.179;2.929
Kristiansand kommune;E;Yrkesdøgn;>= 5,6m;Desember;3,826;99,000;179808;173182;2.803;6.963
Kristiansand kommune;E;Yrkesdøgn;5,6m - 7,6m;Desember;3,288;99,000;56235;54445;3.342;8.302
Kristiansand kommune;E;Yrkesdøgn;7,6m - 12,5m;Desember;4,013;99,000;62905;60478;2.329;5.786
Kristiansand kommune;E;Yrkesdøgn;12,5m - 16,0m;Desember;7,459;99,000;21206;19734;6.060;15.053
Kristiansand kommune;E;Yrkesdøgn;>= 16,0m;Desember;2,432;99,000;39462;38525;2.938;7.299
Kristiansand kommune;E;Helgedøgn;Alle;Desember;-9,105;99,000;548380;603314;4.421;10.984
Kristiansand kommune;E;Helgedøgn;< 5,6m;Desember;-9,080;99,000;517562;569247;4.614;11.462
Kristiansand kommune;E;Helgedøgn;>= 5,6m;Desember;-9,071;99,000;30724;33789;1.900;4.720
Kristiansand kommune;E;Helgedøgn;5,6m - 7,6m;Desember;-11,896;99,000;11354;12887;6.116;15.194
Kristiansand kommune;E;Helgedøgn;7,6m - 12,5m;Desember;-13,211;99,000;10189;11740;2.235;5.553
Kristiansand kommune;E;Helgedøgn;12,5m - 16,0m;Desember;0,347;99,000;4343;4328;7.739;19.225
Kristiansand kommune;E;Helgedøgn;>= 16,0m;Desember;0,083;99,000;4838;4834;3.489;8.668
Kristiansand kommune;E;Alle;Alle;Siste 12 måneder;2,390;96,000;24889949;24308881;0.414;0.658
Kristiansand kommune;E;Alle;< 5,6m;Siste 12 måneder;1,998;96,000;21904697;21475687;0.862;1.372
Kristiansand kommune;E;Alle;>= 5,6m;Siste 12 måneder;5,420;96,000;2976872;2823821;6.697;10.657
Kristiansand kommune;E;Alle;5,6m - 7,6m;Siste 12 måneder;10,931;96,000;936741;844432;10.746;17.098
Kristiansand kommune;E;Alle;7,6m - 12,5m;Siste 12 måneder;3,903;96,000;1097749;1056509;5.869;9.339
Kristiansand kommune;E;Alle;12,5m - 16,0m;Siste 12 måneder;-4,927;96,000;325636;342512;9.668;15.384
Kristiansand kommune;E;Alle;>= 16,0m;Siste 12 måneder;6,268;96,000;616746;580368;6.682;10.633
