fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Januar;7,256;98,000;327064;304938
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Februar;2,071;97,000;292752;286812
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Mars;16,167;88,000;313045;269478
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;April;-12,187;93,000;300839;342590
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Mai;3,306;90,000;334113;323422
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Juni;1,532;91,000;330689;325698
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Juli;3,634;95,000;276220;266535
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;August;3,495;93,000;341545;330010
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;September;-1,129;97,000;353291;357326
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Oktober;5,886;100,000;380741;359575
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;November;6,989;99,000;376690;352082
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Desember;1,315;99,000;336250;331885
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Siste 12 måneder;2,932;95,000;3963239;3850351
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;Alle;Hittil i år;2,932;95,000;3963239;3850351
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Januar;6,560;98,000;299570;281127
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Februar;1,439;97,000;267138;263349
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Mars;14,863;88,000;284642;247809
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;April;-13,292;93,000;268891;310110
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Mai;2,366;90,000;298625;291724
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Juni;1,066;91,000;296013;292890
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Juli;3,061;95,000;246832;239500
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;August;2,903;93,000;306193;297554
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;September;-0,982;97,000;318408;321566
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Oktober;5,530;100,000;342453;324508
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;November;6,674;99,000;341270;319920
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Desember;1,563;99,000;309934;305165
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Siste 12 måneder;2,425;95,000;3579969;3495222
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;< 5,6m;Hittil i år;2,425;95,000;3579969;3495222
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Januar;15,474;98,000;27358;23692
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Februar;9,367;97,000;25523;23337
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Mars;30,861;88,000;28228;21571
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;April;-1,525;93,000;31771;32263
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Mai;11,908;90,000;35250;31499
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Juni;5,870;91,000;34541;32626
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Juli;8,708;95,000;29350;26999
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;August;8,863;93,000;35167;32304
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;September;-2,256;97,000;34741;35543
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Oktober;9,088;100,000;38098;34924
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;November;10,056;99,000;35174;31960
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Desember;-1,731;99,000;26116;26576
8;800197;Bjørntvedtvegen Nord;F;48;2;4960;2;;;Alle;> 5,6m;Siste 12 måneder;7,932;95,000;381317;353294
