fylkenr;msnr;msnavn;Vegkategori;vegnr;hp;meter;ant_kjørefelt;ådt;første_igangsetting_datainn;døgn;lengdeklasse;periode;indeks;dekning;trafikkmengde indeksår;trafikkmengde basisår
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Januar;2,309;99,000;213702;208880
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Februar;-3,838;96,000;188762;196295
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Mars;-6,899;96,000;201889;216849
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;April;7,684;98,000;217526;202004
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Mai;-4,039;68,000;155632;162182
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Juni;0,890;78,000;181788;180185
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Juli;-2,297;99,000;165321;169208
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;August;-0,594;98,000;216221;217514
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;September;-0,869;99,000;214492;216373
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Oktober;-4,124;98,000;225345;235039
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;November;-2,677;95,000;217147;223120
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Desember;-0,168;95,000;211764;212121
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Siste 12 måneder;-1,237;93,000;2409589;2439770
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;Alle;Hittil i år;-1,237;93,000;2409589;2439770
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Januar;2,464;99,000;202574;197702
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Februar;-4,019;96,000;178545;186021
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Mars;-6,444;96,000;191434;204619
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;April;7,377;98,000;205794;191656
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Mai;-3,987;68,000;147410;153532
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Juni;0,918;78,000;171462;169902
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Juli;-2,045;99,000;155874;159128
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;August;-0,075;98,000;203970;204123
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;September;-0,244;99,000;203150;203646
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Oktober;-4,211;98,000;212546;221890
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;November;-2,790;95,000;205083;210970
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Desember;0,175;95,000;202558;202204
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Siste 12 måneder;-1,084;93,000;2280400;2305393
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;< 5,6m;Hittil i år;-1,084;93,000;2280400;2305393
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Januar;-0,456;99,000;11122;11173
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Februar;-0,536;96,000;10213;10268
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Mars;-14,403;96,000;10448;12206
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;April;13,396;98,000;11724;10339
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Mai;-5,011;68,000;8208;8641
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Juni;0,360;78,000;10316;10279
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Juli;-6,262;99,000;9446;10077
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;August;-8,504;98,000;12244;13382
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;September;-10,907;99,000;11330;12717
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Oktober;-2,679;98,000;12788;13140
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;November;-0,750;95,000;12048;12139
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Desember;-7,244;95,000;9194;9912
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Siste 12 måneder;-3,867;93,000;129081;134273
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;>= 5,6m;Hittil i år;-3,867;93,000;129081;134273
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Januar;-6,500;99,000;4589;4908
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Februar;3,356;96,000;4404;4261
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Mars;-20,091;96,000;4196;5251
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;April;9,055;98,000;4661;4274
12;1204053;BJØRNDALSTRÆ;F;557;50;3530;2;;;Alle;5,6m - 7,6m;Mai;-9,733;68,000;3274;3627
